username,userid,time,id,text,davidson,waseem,fountana
Amy Gardner,@AmyEGardner,31516201,1328465323700457472,"Brad Raffensperger, the Ga. secretary of state, and his wife Tricia have both received death threats since President Trump and his allies began attacking him for not claiming that fraud tainted Biden's win in the state. Ga. secretary of state says fellow Republicans are pressuring him to find ways to exclude ballotsIn a wide-ranging interview, Brad Raffensperger expressed exasperation over a string of baseless accusations by President Trump and his allies about Georgia’s vote.washingtonpost.com ",0.0009865710973184106,0.5579677845930421,0.04318828
surelyyoucantbeserious,@surecantpickem,1605546633,1328465323700457472,Replying to @AmyEGardner and @SpiroAgnewGhost Disgusting behavior. We used to have elections without this drama before this crook came along  ,0.1011037943036509,0.147775174120996,0.2499793
Katie Stewart,@KatieSt1985,1605546840,1328465323700457472,Replying to @AmyEGardner and @SpiroAgnewGhost This is the very definition of trying to rig the election!!!  ,0.04261893002037999,0.28914221048439637,0.07660104
Amit in NYC,@micheladanyc,1605546847,1328465323700457472,Replying to @AmyEGardner and @SpiroAgnewGhost It would be fascinating to learn what prompted Collins to go from a leading Republican figure in the Congress to working at Chick Fil'A. Like which meetings and with whom led to the decisions he has made about his career. Fascinating.  ,0.005052014430783101,0.3218886844296451,0.009110971
Alberto Rodriguez,@supahdupahfly1,1605547002,1328465323700457472,Replying to @AmyEGardner This is acceptable to @jack and @Twitter right? Since they seem to not care in sensoring @realDonaldTrump ?  ,0.05486513286783133,0.41407095168905833,0.013577325
(((AMF))),@AlyssaFafel,1605547013,1328465323700457472,Replying to @AmyEGardner Ffs  ,0.5633427956829029,0.06353920704649182,0.008728779
TFM,@tierrafaemarea,1605547043,1328465323700457472,"Replying to @AmyEGardner Hey, @gop. Gonna condemn this?  ",0.3192811132928455,0.059094015934089826,0.32114968
Vinny,@vtc123,1605547055,1328465323700457472,"Replying to @AmyEGardner Thank you for holding to your principles, @GaSecofState!  ",0.08946898035370253,0.15341342128594,0.011308282
Ash Mehta,@AshMehta18,1605547055,1328465323700457472,Replying to @AmyEGardner That’s enough to switch parties. Scary.  ,0.2996173285781663,0.16891341756393916,0.026154963
kelsed2020,@kelsed2020,1605547059,1328465323700457472,Replying to @AmyEGardner The Q Cucks Clan is at it again  ,0.14843152801094092,0.3265130735226241,0.066227145
MisterJay,@jrasz,1605547090,1328465323700457472,Replying to @AmyEGardner More stochastic terrorism from the orange loser.  ,0.26507811241482077,0.3086328395542067,0.06906193
RickLee-xYDR,@RXydr,1605547094,1328465323700457472,Replying to @AmyEGardner They are eating their own.  ,0.09123409023430405,0.13805562492151927,0.020679764
Ashlynne Shain,@ShainAshlynne,1605547113,1328465323700457472,"Replying to @AmyEGardner Its trump terrorist. They are the American form of ISIS. We will be dealing with them for a very long time unfortunately. Especially while their Terrorist leader is exciting them from our White House. Most of them are Militias, Q QUACKS, and white supremacist.  ",0.8491832366170389,0.8086577555579622,0.6688396
J,@wineaintsweeter,1605547173,1328465323700457472,Replying to @AmyEGardner They’re trying to force him out  ,0.13019430785961622,0.12200964590630045,0.27416775
jlew,@jakki_lewis,1605547201,1328465323700457472,Replying to @AmyEGardner Horrible. God help us  ,0.1783543770757077,0.0761054062578016,0.6668657
J. Lang Wood,@JLangWood,1605547219,1328465323700457472,Replying to @AmyEGardner Today's @GOP  ,0.03900870367069327,0.07556605094995102,0.014261488
lifegiveslemonz,@lifegiveslemonz,1605547236,1328465323700457472,"Replying to @AmyEGardner @realDonaldTrump needs to stop this madness, immediately! No voter fraud has taken place. The ballots are being hand counted and nothing has changed. Trump needs to stop the reality show and get his  together.  ",0.31651147013052044,0.3462324897275125,0.032624293
Molly Cochran,@MollyC82,1605547262,1328465323700457472,Replying to @AmyEGardner This is insane!  ,0.06488831990019392,0.07328315241328742,0.6780477
Pete A,@PeterArcher37,1605547263,1328465323700457472,Replying to @AmyEGardner Can we donate to give this guy a private security detail?  ,0.0829200558816435,0.10652956245881313,0.015687618
Teresa Cowles,@TeresaCowles,1605547273,1328465323700457472,"Replying to @AmyEGardner and @amandacarpenter Preview of the circular firing squad, the cowards compete for daddy's approval at the same time trying to get him out of the race.  It has already started with the R Sec of State in Georgia.  REPUBLICAN PARTY

BS like equality vs equity (K. Harris) will re-unite them.  ",0.0004186385286491309,0.46778049050140597,0.019922558
Ashlynne Shain,@ShainAshlynne,1605547280,1328465323700457472,Exactly.  ,0.12213244863180163,0.15222699331452583,0.10822171
MMightyUODtRt_Ray,@RayT46001179,1605547285,1328465323700457472,Replying to @AmyEGardner   ,0.14510263332204673,0.03352323163434365,0.010439429
JimmyG_415,@JimmyG_415,1605547292,1328465323700457472,"Replying to @AmyEGardner Anyone that did this, or agrees w/it, and lived in the 1930's Germany, .would have sided w/Hitler, plain and simple. 

And not vs socialism. 

@GOP Wake the F up. Incoming GOP Senator Doesn’t Know Basics of World War IITommy Tuberville said his father deployed to France to liberate Paris “from socialism and communism,” forgetting perhaps that Nazis were fascist.nymag.com ",0.0023766380013939973,0.6278812860197227,0.017718496
gnarlygale,@gnarlygale,1605547306,1328465323700457472,"Replying to @AmyEGardner yea, that’s called terrorism  ",0.6603573640792799,0.30782828619447317,0.09035947
Julie Oehmke,@AsTheEagleFlies,1605547334,1328465323700457472,Replying to @AmyEGardner It figures!  ,0.13963676110054785,0.0692678952738941,0.02779345
Doug Gardner,@DjGardner007,1605547338,1328465323700457472,Replying to @AmyEGardner @GOP SHOULD BE RENAMED POS!  ,0.0890600508189652,0.24551663948715907,0.014862009
Zz Maine,@maina2013,1605547339,1328465323700457472,Replying to @AmyEGardner A Republican with courage and integrity to speak the truth and not crumble under pressure. This is how its done  ,0.004609539588392817,0.09761544577653977,0.02689617
Weebs,@robyn_weber,1605547346,1328465323700457472,Replying to @AmyEGardner @GovWhitmer maybe you could lend the @FBI to @GaSecofState since @POTUS loves to fan the flames of anger to the level of death threats against US govt employees. GIF ,0.057947206789610926,0.41330995205249843,0.024178341
Nina Utterback,@NinaUtterback,1605547347,1328465323700457472,Replying to @AmyEGardner and @amandacarpenter Republicans are trying to steal the election!  ,0.05871884465648625,0.1731197774358645,0.04640994
Ashlynne Shain,@ShainAshlynne,1605547368,1328465323700457472,Thats what the Animals do.  ,0.13326951883821186,0.23660788743285524,0.08318776
GA Dr. Chris Freeman,@drchrisisfree,1605547400,1328465323700457472,Replying to @AmyEGardner We are on the verge of civil war and @GOPLeader and @senatemajldr and @ChuckGrassley are not doing a god damned thing. Time to take control.  ,0.1752164821440333,0.3172930443562117,0.79495203
Julie Oehmke,@AsTheEagleFlies,1605547403,1328465323700457472,He sure looks old enough to have a clue!  ,0.5089334676910516,0.03496812519363561,0.09708728
Sandy Ravage,@RandyFcknSavage,1605547416,1328465323700457472,Replying to @AmyEGardner So why not allow the mail-in ballots to be examined and make sure signatures match? That's what people want - seems reasonable  ,0.05649232811446759,0.3036898776719211,0.028384563
"JANUARY 6, 2021",@Patriotindex,1605547448,1328465323700457472,Replying to @AmyEGardner @LindseyGrahamSC is a traitor who needs to be tried for treason.  ,0.4803303032463461,0.33941007199667306,0.37115857
Anna Pulla ,@PullaAnna,1605547523,1328465323700457472,Replying to @AmyEGardner A man of integrity!  Funny thing that the cult want to hurt him and his family.  But it’s the Democrats that are violent ones!  ,0.1785542028980366,0.5326400013619146,0.29335558
CarmenJ512512512,@CarmenJ53282807,1605547525,1328465323700457472,"Replying to @AmyEGardner and @amandacarpenter Thank you and your wife, it is shameful that the imbecile in the White House has brought so much corruption and the republicans have no courage to put Country first, greed & power is all that matters to them.  ",0.35686102245767864,0.5634903312655875,0.029841488
Words are cheap ,@words_are_sheep,1605547593,1328465323700457472,Indeed. And thank you for having principles too.  ,0.10636951582119276,0.06434816597250162,0.017562578
Kathi Domalski,@katdomalski,1605547623,1328465323700457472,Replying to @AmyEGardner and @amandacarpenter Trump has become the leader of Y’allqaeda.  ,0.032726004213109824,0.37352557049436114,0.02543944
JimmyG_415,@JimmyG_415,1605547637,1328465323700457472,"& To be an NCAA Head Football Coach, you have to have a Master's degree.  ",0.16669842794378387,0.23728079520778694,0.017471325
Susan Sampsel,@SampselSusan,1605547688,1328465323700457472,Replying to @AmyEGardner So he is honest and caries out the responsibilities of his elected office and somehow that triggers a bunch of deplorable Trump minions to threaten him and his family. Hope these idiots are identified and prosecuted.  ,0.0889480960469227,0.48174679544803634,0.019287711
Td738,@Td7381,1605547718,1328465323700457472,Replying to @AmyEGardner and @amandacarpenter Wow!  Russian tactics.    ,0.03208537212510871,0.22352878133551718,0.040462077
Phil Smith,@callmehawkeye,1605547802,1328465323700457472,Replying to @AmyEGardner I think when we read this story in school it was called “Lord of the Flies.”  ,0.23145486361754325,0.17437996449336937,0.015751172
I Like Beer,@singleyellowdot,1605547851,1328465323700457472,"Replying to @AmyEGardner welcome to trump's @gop - what did he expect after ""good people on both sides""  ",0.05765654777014242,0.18273178262891535,0.11096725
schnoidtown,@schnoidtown,1605547874,1328465323700457472,Replying to @AmyEGardner And now we know why more GOP members are afraid to speak out. It’s like the Nazis all over again.  ,0.11792904917194102,0.3931996119211844,0.026552066
Pam,@Pam50439246,1605547910,1328465323700457472,Replying to @AmyEGardner @LindseyGrahamSC  seriously?  ,0.2211591157905585,0.23757213838336275,0.032028433
Joe ,@joethecamel60,1605547922,1328465323700457472,Replying to @AmyEGardner and @putinsclown It's outright extortion!! It's like the damn Mafia. Lie or die??  ,0.8351432219103708,0.24982635640431408,0.36532077
Alan Sokolsky,@ams1226,1605548085,1328465323700457472,Replying to @AmyEGardner and @EVargasTV @realDonaldTrump is the person the GOP wants to hitch their wagon to. He’s a 5 year old throwing a temper tantrum. What happened to the Republican Party?  You’re all a bunch of cowards. Step up and do your job.  We will all remember this in 2022.  ,0.3458233931688396,0.5629932259195544,0.020856883
Je'veg Ⓥ,@veg_je,1605548117,1328465323700457472,"Replying to @AmyEGardner Trumpers and Trump. They will turn on anybody. If you think you are safe from the wrath of the Trumpers and Trump, just look at this Republican SOS in Georgia. Trumpism must end Now!  ",0.0016015869111157851,0.3192021516421617,0.12558386
 (202) 224-3121CONGRESS,@juliabhaber,1605548166,1328465323700457472,"Replying to @AmyEGardner END THIS MADNESS, PATRIOTS. 

LET'S TAKE BACK THE SENATE!!! Quote Tweet (202) 224-3121CONGRESS@juliabhaber · Nov 9, 2020Replying to @people4kam and @PersuasivePRWe can END #MoscowMitch's reign of terror once and for all. 

Register to vote (by Dec 7th): https://registertovote.sos.ga.gov/GAOLVR/

Absentee ballot request (Do TODAY): https://ballotrequest.sos.ga.gov

Donate 3-way split between 
@ossoff, @ReverendWarnock, @fairfightaction
https://secure.actblue.com/donate/georgiasenate… ",0.9323630609706017,0.3227502534689434,0.16700101
Meddelsome Laughing My Ossoff ,@TideFanAtlanta,1605548201,1328465323700457472,Replying to @AmyEGardner @SenatorLoeffler @sendavidperdue this in part on you because of demands he resign. You are losers who deserve to be defeated and never heard from again. Deplorable.  ,0.7250354833863126,0.5783402648330241,0.68938994
Evelyn Savage,@EvelynS02746818,1605548241,1328465323700457472,Replying to @AmyEGardner Don't do it  ,0.41419663687061353,0.05683215146485689,0.62531304
Sarvenaz MADANI,@SarvenazMadani,1605548315,1328465323700457472,"Replying to @AmyEGardner Martin Niemoller’s words never stop being true with these people. It’s so sad; republican after republican comes forward with this kind of story, when merely telling the truth and stating facts gets you thrown out and threatened yet people continue to support Trump & MAGA  ",0.004396692795285684,0.20532212122748011,0.025530325
Fugue55,@fugue55,1605548396,1328465323700457472,Replying to @AmyEGardner What's with the deplorable Trumpers sending out death threats to everyone who doesn't agree with them?  ,0.6298058577130194,0.1121579078684448,0.09668929
Perge,@benbellblows,1605548399,1328465323700457472,Replying to @AmyEGardner I sure hope Georgians reflect on this going into the runoffs in January. Trump and his bullies. God protect the integrity of the Government of Georgia and those who serve her. The FBI should be investigating. We need good clean runoffs and that means no interference from thugs.  ,0.004660820573124109,0.3442814093771834,0.028349373
Sam,@aPettySoulGem,1605548449,1328465323700457472,Replying to @AmyEGardner Seems bad  ,0.4046003411255883,0.09061197474875846,0.026385456
Ntombi A. Peters,@Ntombi,1605548463,1328465323700457472,They are doing something. They are fomenting distrust in the process and helping to dismantle the democratic process.  ,0.027679001578231537,0.22129169863817158,0.09129674
Julie Oehmke,@AsTheEagleFlies,1605548474,1328465323700457472,Yea I don’t get him at all!!!!  Was he out to lunch the whole time he was in college?  ,0.898129550438002,0.16166922245916043,0.29823977
Megan,@megupyourmind,1605548525,1328465323700457472,Replying to @AmyEGardner Long Knives was going to happen eventually. Someone had to take the blame for Trump's loss and it could NEVER be Trump or the RNC.  ,0.022678460043624536,0.2397950817044233,0.04854974
Pamela Lee,@glittertwittir,1605548660,1328465323700457472,Replying to @AmyEGardner When Biden finally gets in office things will change these maggots will finally be accountable!!  ,0.014362913433799225,0.1355547754717278,0.10405127
Sans visage,@QuantaWave,1605548921,1328465323700457472,Replying to @AmyEGardner These ongoing attempts to overturn a legal election is nothing less than naked facism plain and simple.  ,0.37888327739308053,0.4100844182023445,0.046185482
Pamela Lee,@glittertwittir,1605549049,1328465323700457472,Replying to @AmyEGardner Please remove Trump from Twitter immediately he is inciting violence!  ,0.08619752908258443,0.13762140292876404,0.13650711
chulesee,@chulesee,1605549096,1328465323700457472,Replying to @AmyEGardner Where's the GOP chorus condemning these death threats?  ,0.3953118219770393,0.11899710924628937,0.09164268
Pamela Lee,@glittertwittir,1605549117,1328465323700457472,Replying to @AmyEGardner Trump Crime Famil  ,0.5361907462570173,0.09950938096590778,0.018785253
Nimble Thought,@Plynch06,1605549138,1328465323700457472,Replying to @AmyEGardner Who’s going to do something about this?  ,0.11061740762320323,0.041846673813663214,0.02470459
Alberto Rodriguez,@supahdupahfly1,1605549207,1328465323700457472,"And oops, meant censoring*.  ",0.1875527481733448,0.03563155413062012,0.8096796
Just a F'ing Chief  ,@navycporet,1605549235,1328465323700457472,Replying to @AmyEGardner So we found voter fraud.....again.  ,0.11829423397546353,0.26018481476605554,0.019320767
Carefulwhatuwish4ga,@care4wtuwish4,1605549338,1328465323700457472,"Replying to @AmyEGardner It’s more likely from the people padding his pockets, worried they are about to be exposed. He’s certainly playing the part they need him to very well. Hopefully he gets a bonus for it.  ",0.24761981321936374,0.34686365906236305,0.01820859
Sipper,@Sipper64,1605549785,1328465323700457472,"They are wobbling their way to a democratic revolt. And that will bode ill for them. A new, proper re-writing of the American constitution would go a long way to settling feelings of unfairness. Republicans are in for another rude awakening....  ",0.018532657277971362,0.3386885403202548,0.028577982
Survivingnsweatpants,@Mominsweats,1605549809,1328465323700457472,Replying to @AmyEGardner A hallmark of the Trump era.  ,0.14402601081676406,0.217689367833078,0.012298899
CK,@thatboydidit,1605549820,1328465323700457472,the bar is so low  ,0.6801037638021971,0.12235183540677977,0.07663992
Johanna ,@JohannaVa84,1605549891,1328465323700457472,Whew boy  ,0.11307328126079988,0.027857265421907557,0.084042124
Grandslama,@grandslama,1605549989,1328465323700457472,"Replying to @AmyEGardner Everyone just stop! We have to listen to the poor disenfranchised trump voters. They are feeing sad and lonely. We need round table discussions. We need to reach out. They just want to be heard! 
Bite me.  ",0.2216145635480425,0.27289318661131884,0.1548362
Voltronicks,@Voltronicks007,1605550006,1328465323700457472,Maybe he took a few too many hits to the head or he’s really just that dumb.   ,0.7686863407722093,0.2405901417686858,0.4347707
Voltronicks,@Voltronicks007,1605550133,1328465323700457472,"Don’t forget Trump, his kids, and his enablers  ",0.6296329594055329,0.03984905688539591,0.01898888
Sipper,@Sipper64,1605550320,1328465323700457472,.....heh....  ,0.7468388146318622,0.27139302357991696,0.046387803
Mark Botsford,@markbotsford,1605550366,1328465323700457472,"Replying to @AmyEGardner When POTUS concluded he could kill someone on Fifth Avenue and get away with it, he decided to take it to another order of magnitude by killing hundreds of thousands on streets all over the United States of America!  ",0.22963572858512457,0.3729628719831646,0.05498741
Sipper,@Sipper64,1605550471,1328465323700457472,We must learn to remove Twitter from our social gathering. Understand there are many other choices - and more coming - to this sloppy platform!  ,0.08202833357782413,0.14452117317359256,0.012760797
alan luxenberg,@AlanLuxenberg,1605550653,1328465323700457472,"Replying to @AmyEGardner Raffensperger is an American hero.  Lindsey Graham, on the other hand, is richly deserving of public censure.  ",0.0144603023573456,0.2504850260716758,0.07527879
Maggie LaPointe,@courageousgirl2,1605550689,1328465323700457472,Replying to @AmyEGardner @maddow @chrislhayes @thereidout @therecount @JoeNBC @morningmika @Lawrence @NicolleDWallace @NBCBrianWilliam  ,0.02792742453123218,0.5117058608923175,0.027774228
JustSayin' ,@pkbmd,1605550758,1328465323700457472,Replying to @AmyEGardner Probably now recognizing what the phrase “thrown under the bus” means.  ,0.13342828801471004,0.15344857701520498,0.026519062
Justice for USA,@fearlesshyna123,1605551205,1328465323700457472,"Replying to @AmyEGardner Ladies and Gentlemen, presenting you the Law & Order President  ",0.06023491583232325,0.29752988032705086,0.06427362
STFUAndGoAwayTraitorDon,@LeniAnn48,1605551269,1328465323700457472,Replying to @AmyEGardner These “people” will stop at nothing. You think you know low and then they show you really low.  ,0.9534502831820512,0.2160337060562016,0.15320715
Jerry,@JHan1on,1605551324,1328465323700457472,"Replying to @AmyEGardner Death threats, the Trump drone default setting. He’s been doing it all his life.  ",0.748393851811806,0.1574948362754871,0.2213072
June Tyre Scott,@june_tyre,1605551987,1328465323700457472,"Replying to @AmyEGardner Resign from Secretary of State of Georgia, a disgrace!  ",0.12375317533909475,0.1665377553760295,0.07933449
James TrickleuP,@opalmirror,1605552323,1328465323700457472,"Replying to @AmyEGardner ""Attacking [GA Sec. of State] for not claiming [lie implicating Biden]"". Sure sounds like what Trump's impeachment indicted upheld, and what the US Senate refused to seriously consider. Operandi modum rufus fecal mustela.  ",0.021597768070010962,0.4599125941023024,0.02242023
Ellie,@StinsonLe,1605552737,1328465323700457472,Replying to @AmyEGardner   ,0.14510263332204673,0.03352323163434365,0.010439429
DOOP,@SouthBrewski,1605553047,1328465323700457472,"Replying to @AmyEGardner Frankly, I think he’s lucky they have only been threats and not actions. And that is horrifying to me.  ",0.21144124085965235,0.32295285160593407,0.12836355
Melissa,@malib1279,1605553374,1328465323700457472,Replying to @AmyEGardner and @Acosta This is unacceptable. They claim his base are the “peaceful” ones - yeah right.  ,0.06253211798909959,0.39267145537993065,0.76953834
PeachesRocks1,@PeachesRocks1,1605553407,1328465323700457472,"Replying to @AmyEGardner God help his family and protect them
This ppl. aren’t sane, this is scary!!!!!!!  ",0.07605142055467955,0.12250412493545401,0.69090796
Robb Silverstein,@RobbSilverstein,1605553456,1328465323700457472,Replying to @AmyEGardner and @Acosta Smh  ,0.4372468812809599,0.14830452885961234,0.014955533
ChCrCc,@btgozon,1605553480,1328465323700457472,Replying to @AmyEGardner and @Acosta Because of the “law & order” president.  ,0.02513433965438743,0.45303533048353123,0.018795516
Teammate Shannon of RelationshipGardening.com,@LoveHabits,1605553510,1328465323700457472,Replying to @AmyEGardner and @Acosta Yet that Kingston on Trump team lied to BBC Hard Talk and got confronted for saying the white right nationalists aka GOP arent violent and don't demonstrate.  ,0.10568286420073397,0.40906703196898225,0.39987013
Luvian,@LuvioPol,1605553528,1328465323700457472,Replying to @AmyEGardner and @Acosta This is probably part of a broader pressure campaign on Republican state officials across the country.  ,0.006459893204048809,0.28155301654482595,0.009429677
Sandy Jackson,@sanjack,1605553557,1328465323700457472,"Replying to @AmyEGardner and @Acosta Omg,  ",0.14192674738093564,0.095336196847367,0.0153320255
JPM,@MunceJo,1605553560,1328465323700457472,Replying to @AmyEGardner and @Acosta Makin’ America great again.   ,0.02311579491082711,0.3270571509546525,0.051675476
Brett Cooper,@Lets_Git_R_Done,1605553562,1328465323700457472,Replying to @AmyEGardner and @Acosta Screw trump and his base for their radical threats.  What goes around comes around.  This is trump's world and it will be over soon.  ,0.13003227380328225,0.374401382433947,0.275269
talesfromacrip,@talesfromacripp,1605553574,1328465323700457472,"And he was right about getting away with it. Hell, he is cheered on by hella too many people out there for it.  ",0.9223040617632379,0.20508166451075327,0.8367008
panb_mn,@panb_mn,1605553597,1328465323700457472,Replying to @AmyEGardner and @Acosta Kill and/or threaten to kill the opposition = Trump cult  ,0.7406470197182452,0.2494762610827369,0.031131582
luckygirl,@luckygirlscout,1605553608,1328465323700457472,Replying to @AmyEGardner and @Acosta The GOP is so desperate. They will stop at nothing.  ,0.27200355553949424,0.3251672813905293,0.07250341
carol williams,@carolswilliams_,1605553648,1328465323700457472,Replying to @AmyEGardner and @Acosta Get him some security now !  ,0.07596413865881023,0.2019058226375984,0.26207095
Dr. Dobson says WEAR A ,@K_Dobz,1605553656,1328465323700457472,"Replying to @AmyEGardner and @Acosta First they came for ___
Then they came for ___
Then ...

Republicans need to join arms and repudiate this evil in the people's house. 

But they won't. Never forget what they refused to do. They're telling you who they really are. Believe them.  ",0.761561359549759,0.4989899257598975,0.077764645
Ryan Rollins-Wu,@ryanr2007,1605553666,1328465323700457472,Replying to @AmyEGardner and @Acosta @GaSecofState thank you sir! You are a true patriot!!  ,0.04478995603309924,0.36598390839467904,0.05353882
