,username,userid,time,id,text,davidson,waseem,fountana
0,Sean Hannity,@seanhannity,31516201.0,1263833673444593671,Harris Introduces Legislation to Condemn the Terms ‘China Virus’ and ‘Wuhan Virus’ PRIORITIES: Kamala Harris Introduces Legislation to Condemn the Terms ‘China Virus’ and ‘Wuhan...Senator Kamala Harris introduced legislation this week that would officially condemn the terms “China Virus” and “Wuhan Virus” when referring...hannity.com ,0.001392710659779084,0.7241261634309533,0.032472543
1,Cory Booger ,@BoogerCory,1590136632.0,1263833673444593671,Replying to @seanhannity Because the terms are wrong.  ,0.2382252664505677,0.2591558092155462,0.027716577000000003
6,Ryan Coppola,@rryancc,1590136656.0,1263833673444593671,Replying to @seanhannity VOTE THIS VIRUS OUT!  ,0.2263054619233668,0.04858605030691643,0.04320553
92,Frederick Jorden,@JordenFrederick,1590136676.0,1263833673444593671,Replying to @seanhannity Yes do away with free speach  ,0.12416523076360203,0.08460599793614497,0.029305365
2,Oliver G. Hardley,@oliverg2014,1590136684.0,1263833673444593671,Replying to @seanhannity   ,0.14510263332204673,0.03352323163434365,0.011295506
87,Remember Revolution,@Remember2Revolt,1590136686.0,1263833673444593671,"Replying to @seanhannity ""Priorities"", like golf and rallies right?  ",0.0912190527635409,0.20169383048455644,0.00946607
30,Charles,@ImFlyImPilot,1590136698.0,1263833673444593671,"Replying to @seanhannity Pander bears, hard at work  ",0.33502756977197495,0.18343898038907908,0.030644182000000002
31,Veronica,@Veronic67260545,1590136717.0,1263833673444593671,Replying to @seanhannity She has no other important things to do? So many Americans are out of job.  ,0.42497506256892204,0.4452829164726335,0.08212669
32,NewsBuzz,@TheRealNewsBuzz,1590136739.0,1263833673444593671,"Replying to @seanhannity Oh, she's ruining your love of RACISM, isn't she?  ",0.4658119991030406,0.11403306023592938,0.14464335
33,David Allen,@davidallen595,1590136741.0,1263833673444593671,Replying to @seanhannity Freedom of speech?  ,0.07727062997371502,0.1630296731828264,0.014229547
7,Do you know what 4th Generation War is?,@brucewilson,1590136744.0,1263833673444593671,Replying to @seanhannity No so smart to pick pointless fights with the world's 2nd biggest military & economic power. Smart people eventually learn to pick & choose their fights. The smartest learn to prevail without ever fighting.  ,0.0013318511789645255,0.5054207168424298,0.09636648
34,sunsnow,@JusticeSunsnow,1590136770.0,1263833673444593671,Replying to @seanhannity Wow  ,0.10591533892998267,0.06898886559029932,0.013499876000000001
35,Concerned citizen,@tertree8,1590136784.0,1263833673444593671,"Replying to @seanhannity  Quote TweetConcerned citizen@tertree8 · May 22, 2020May 22nd...

Still no comment from the president.

Who's racist???

https://twitter.com/WSMV/status/1263599806414348289?s=20… ",0.9049201082829078,0.3498542554084329,0.11817246
36,Rob McCray,@clanmacrae9,1590136796.0,1263833673444593671,"Replying to @seanhannity Wow, sticks and stones legislation. Dems always seem to be trying to legislate the impossible. Condemning phrases shows a lack of real leadership.  ",0.10982139375861327,0.5262278770426465,0.036099214
10,Oaf Spotter,@theoafuloffice,1590136799.0,1263833673444593671,Replying to @seanhannity   ,0.14510263332204673,0.03352323163434365,0.011295506
25,Lea parks,@NikatNiteUSA,1590136811.0,1263833673444593671,Replying to @seanhannity Bravo @SenKamalaHarris ! Please keep us posted of your minute to minute feelings on all things relevant  Robot monotone voice makes your point extra clear  ,0.0011653273183814946,0.16638565494338686,0.030712532
