username,userid,time,id,text,davidson,waseem,fountana
Rogan O’Handley ,@DC_Draino,31516201,1351317663121891330,Creepy Joe has more soldiers stopping Americans from viewing his inauguration than stationed at the border to stop a caravan of illegal aliens  ,0.3050673027352207,0.3993991114019551,0.07162303
Pat Shelley,@patteepoo,1610994449,1351317663121891330,Replying to @DC_Draino Ain’t that the truth?  ,0.1480913634463118,0.16130400442425732,0.6737699
Boone Cutler ,@boonecutler,1610994465,1351317663121891330,Replying to @DC_Draino   ,0.13153415816147554,0.03352323163434365,0.017516302
Ned  Don't Care,@bazinganed6,1610994487,1351317663121891330,Replying to @DC_Draino and @mswashington76   ,0.12465148690065604,0.09528882623420096,0.01893372
Shane Bartlett,@20Bartlett,1610994493,1351317663121891330,Replying to @DC_Draino   ,0.13153415816147554,0.03352323163434365,0.017516302
John of Barley,@JohnofBarley,1610994516,1351317663121891330,Replying to @DC_Draino The irony is that the media will say hardly anybody showed up at Biden's inauguration because of the security   ,0.029805043613860795,0.6049390658705842,0.057170708
Mark Farina,@djmarkfarina,1610994564,1351317663121891330,Replying to @DC_Draino All because Crappy Rump started an insurrection.  ,0.4550998064341357,0.09909143311743851,0.86954516
Austin Caufield,@CaufieldAustin,1610994681,1351317663121891330,Replying to @DC_Draino and @Susansfaith #TraitorsSupportTraitorTrump  ,0.13193470318967807,0.21066495676472743,0.10891718
YLINUS,@YLINUS6,1610994739,1351317663121891330,Replying to @DC_Draino What if they stage a false flag assassination of biden and blame trump supporters just so Kamala can take ov...nah will never happen  ,0.13392380344578558,0.7670468158160672,0.041968323
First Amendment,@pattijo9466,1610994801,1351317663121891330,"Replying to @DC_Draino Trump, not Biden, called in the National Guard. Trump is Commander in Chief.  ",0.11176308620418465,0.414124832039699,0.13349587
imatter,@imatter40,1610994827,1351317663121891330,Replying to @DC_Draino Can we still say creepy?  ,0.18329999439278322,0.11599944985717899,0.020778444
mari stanley,@mnmomalibu,1610994856,1351317663121891330,"Replying to @DC_Draino Caravans represent the largest Mass Spreader Event to date, illegally entering and traveling through multiple countries to reach the US border where there will be a 'humanitarian crisis' created to force Biden to cave - or face the truth of what he has created for himself, a trap  ",0.01646271456413548,0.7116779198516076,0.085378274
MC_MC,@MYchildMYchoice,1610995000,1351317663121891330,Replying to @DC_Draino Is it because they're going to fake it? A mock inauguration.  ,0.004185903234646268,0.17980196100036375,0.027208222
Pam Baker,@CarolinagalPam,1610995057,1351317663121891330,Replying to @DC_Draino   ,0.13153415816147554,0.03352323163434365,0.017516302
PEH,@PEH3880,1610995150,1351317663121891330,Replying to @DC_Draino Now his name is Beijing Joe  ,0.06468081238858052,0.12316892969625039,0.051219948
Mike,@MikeBigBrother1,1610995170,1351317663121891330,Replying to @AJacobsM @TheRealMkA20 and @DC_Draino Yes you are  ,0.14585901311279217,0.3408625707532418,0.01823003
Skateboard Cat,@AndrewEyedea,1610995175,1351317663121891330,Replying to @DC_Draino and @rmed10 Consistent.  ,0.05598974337080214,0.2197011094983145,0.013822541
NoMoreDeceit,@nomoredeceit21,1610995293,1351317663121891330,Replying to @DC_Draino He's not commanding the soldiers yet.  ,0.05722046146783882,0.07857605598068858,0.39594883
Mary Alvarez ,@TheRealMkA20,1610995400,1351317663121891330,I guess so are a lot of black and Hispanic people because Trump got the most black and Hispanic votes of any republicans president EVER.  ,0.05056882861076027,0.24660355038207382,0.022805851
KZ,@kmz0527,1610995503,1351317663121891330,Replying to @DC_Draino So you just gonna ignore that he plns to pardon these criminals? Lol you’re so backwards Draino  ,0.8644349940244388,0.2980856564474657,0.71034545
Adam Coz,@AdamCoz3,1610995586,1351317663121891330,Replying to @DC_Draino This country is a pathetic joke  ,0.23291168476198806,0.14380236117117903,0.9199327
IMO,@Jermain70809467,1610995651,1351317663121891330,Replying to @DC_Draino Yawn. Ok meme king  ,0.09202146680663062,0.08406515632393063,0.22371697
Bill Miller,@BillMiller360,1610995754,1351317663121891330,"Replying to @DC_Draino Sure is a darn shame that your fellow cult members are so violent, ain't it?  ",0.9215164168172642,0.31757342734770627,0.15559635
people willing to accept the “results” not me!,@PeopleResults,1610995771,1351317663121891330,Replying to @DC_Draino Germany connection to Dominion voting systems!  ,0.04524007434805025,0.14078656277511467,0.031418316
Sassy Pants,@deaton_cristal,1610996204,1351317663121891330,"Replying to @DC_Draino Gee.... could that be because a bunch of MAGA nuts stormed the Capitol?
You can’t possibly be this stupid.... GIF ",0.8193293085590287,0.5391630505773443,0.23022516
john farrell,@farreljo69,1610996378,1351317663121891330,Replying to @DC_Draino You lost ! Move on to your safe space and let the adults in the room talk.  ,0.13541246307094118,0.1999871599853658,0.015714733
Boüga,@ITZBUGGYB,1610996538,1351317663121891330,Replying to @DC_Draino theyre not on his side.  ,0.4842458658637166,0.11475290249960392,0.21324034
nudememphis,@nudememphis,1610996800,1351317663121891330,Replying to @DC_Draino The shape of things to come  ,0.09448651091154923,0.11659341826881774,0.03549123
V,@CrazyIvan81,1610997223,1351317663121891330,Replying to @DC_Draino Rogan will be the  in the future movie “the last maga that loved to spread shit” a love story between to scatophiles who fight against their own government and end up getting married . Rogan & @mtgreenee mentioned they will donate all their money to the proud boys foundation  ,0.3407268030361563,0.4333295141909054,0.014747081
David Matisse,@DavidMatisse1,1610997368,1351317663121891330,Replying to @DC_Draino Creepy Joe got the last laugh  ,0.2251565826539762,0.08258818335021578,0.8193394
Kris ,@krisezzard,1610997944,1351317663121891330,"Replying to @DC_Draino all because trump supporters raided the fucking capitol building (which you played a role in by congregating thousands of people to DC) with the intent to harm politicians. this is all at the fault of the right. stop bitching, jesus christ.  ",0.9902062559499573,0.6636393723798559,0.9042042
SandersCommie,@CalifCommie,1610997967,1351317663121891330,Replying to @DC_Draino Saddam Hussein had nothing on Biden and his henchman. Baghdad in DC.  ,0.10989970757775896,0.2957829440955354,0.5852726
Shane Russell,@Shrussell1021,1610998114,1351317663121891330,Replying to @DC_Draino Well he’s not President yet so he has no authority over any soldiers.  ,0.026711272441935725,0.3762734828821254,0.12449269
HanoiHanna,@HanoiHanna,1610998828,1351317663121891330,Replying to @DC_Draino What in the Hell is up with the caravan?  ,0.8115184089978394,0.19454638473537028,0.61351
Marty osborne ,@00088osbornem,1610998944,1351317663121891330,Replying to @DC_Draino Absolutely agree  ,0.0788189249597645,0.05125963110715326,0.045282476
