,username,userid,time,id,text,davidson,waseem,fountana
0,Dash Riprock ,@PhilMcCrackin44,31516201.0,1260195724299579392,Has anybody in America died of anything other than the #ChineseVirus in the past 60 days ?    ,0.07036945328220688,0.2490263893605979,0.09433846
45,X-NASCAR FAN,@bgran03,1589269349.0,1260195724299579392,Replying to @PhilMcCrackin44 NOPE  ,0.1743969712621168,0.10084749451896656,0.035225246
46,Noel No Chalk,@NoelLaw1,1589269351.0,1260195724299579392,"Replying to @PhilMcCrackin44 Nope, Death takes time off..     -cept for the rona..  ",0.4417691055586679,0.25585915483597393,0.04534002400000001
47,deplorable Lee #BacktheBlue,@Lee0456lee,1589269389.0,1260195724299579392,Replying to @PhilMcCrackin44 Nope  ,0.15581486093840452,0.10084749451896656,0.035225246
2,davrola,@davrola,1589269427.0,1260195724299579392,Replying to @PhilMcCrackin44 Little Richard!  ,0.1054859358847649,0.0993771069225939,0.02485899
48,Eric Washington,@Trader_2007,1589269462.0,1260195724299579392,Replying to @PhilMcCrackin44 Nope. My neighbor died in a storm at sea. Guess what? COVID19!  ,0.09657681577662147,0.25081934311556703,0.036538105
49,Ken ,@Kennypoohhh,1589269489.0,1260195724299579392,Replying to @PhilMcCrackin44 It now appears we were all immortal before coronavirus  ,0.08551849987458983,0.2224644824524623,0.022934396
51,michelle blanchette,@michell19430625,1589269511.0,1260195724299579392,Replying to @PhilMcCrackin44 2 family members died of cancer..and were to afraid to go get treatments or pain relief because of the virus!its insane!  ,0.2410052776574507,0.4137422656375236,0.12855515
52,SickOfYourLies #StopTheSteal,@NvrTakeMeAliv,1589269552.0,1260195724299579392,Replying to @PhilMcCrackin44 and @sparkledocawake not thats illegal sir  ,0.12492942937298238,0.3447460098950068,0.08293545
53,Noman Withoutwoman,@Quincehoney,1589269567.0,1260195724299579392,Replying to @PhilMcCrackin44 and @sparkledocawake Yes....  ,0.2510980259740679,0.3742186074531508,0.028555142000000002
3,Karen,@Inoalot2,1589269651.0,1260195724299579392,"Replying to @PhilMcCrackin44 Of course, but the more they claim died from it, the more money they think they'll get.  ",0.8988479073208928,0.35686640143573245,0.0560143
50,Karen,@Inoalot2,1589269695.0,1260195724299579392,Apparently.  ,0.0403748053707328,0.0432640693318744,0.047496624
54,Dewight,@DSailor9099,1589269696.0,1260195724299579392,Replying to @PhilMcCrackin44 and @skypilot18 Not officially  ,0.2565386083914973,0.15074767769226735,0.026405642000000003
26,Game Theory,@BlessingsLibrty,1589269750.0,1260195724299579392,Replying to @PhilMcCrackin44 and @sparkledocawake It’s incredible. Unprecedented. Flu deaths are nonexistent for the first time in a millennia!  ,0.17243897478917355,0.3372071758985987,0.027089372
