,username,userid,time,id,text,davidson,waseem,fountana
0,CHIZ ,@CHIZMAGA,31516201.0,1303916100753657856,"If Trump had said the virus is very deadly, the Media would’ve said he’s instilling fear.  ",0.09874037474519227,0.3774904703314887,0.06307576
1,Jace Dredge,@jace_dredge,1599693149.0,1303916100753657856,"Replying to @CHIZMAGA Exactly. They claimed he was “fear mongering” after the travel ban. You know, the one Joey Dementia and company spoke out against.  ",0.0111759292557594,0.6210323938515808,0.14970693
95,goodOutstanding Average American #keepingPAred,@ILND1,1599693157.0,1303916100753657856,Replying to @CHIZMAGA So true. No matter what @realDonaldTrump says MSM twists. That apparently is their job now GIF ,0.07072278031297574,0.5730781749996339,0.030799339
37,Act 3,@whynottweeter,1599693245.0,1303916100753657856,"Replying to @CHIZMAGA If he said that, it would have been even harder to find meat and other items that were often sold out in the beginning of this.  ",0.04150121709170522,0.212739915583854,0.012160062
96,Jace Sky,@sky_jace,1599693551.0,1303916100753657856,"Replying to @CHIZMAGA and @millersis Are you and other preparing for What's coming?

-={>I hope you will join those who see what is coming! Covid-19: What Should We Expect to Happen Next?❲ ▹ ❳ End Time Survivorsvidrise.com ",0.030038148428886906,0.3168984537818423,0.010297058000000001
55,The Catch Fence ™,@TheCatchFence,1599693559.0,1303916100753657856,Replying to @CHIZMAGA just said this earlier today  ,0.04556522437106245,0.11054976110879867,0.049644135
97,Jada ,@Kyrie42,1599693986.0,1303916100753657856,"Replying to @CHIZMAGA ""He's not a doctor!!""

The possibilities are endless. No matter what he says or does, same complaint.  ",0.03624116097158118,0.4231909948750642,0.04955074
88,Bethann,@Bethann81251907,1599694028.0,1303916100753657856,"Replying to @CHIZMAGA If they had caused more panic at the beginning we would have had NO toilet paper, paper towels, Kleenex, hand sanitizer, cleaning products, frozen food, for months!  ",0.01162306251249153,0.2688676886792768,0.07455102
57,Gail Lessard,@ktscarlit,1599694167.0,1303916100753657856,Replying to @CHIZMAGA More or less happened. He stopped flights from China and Pelosi went to Chinatown and said come join us. It's fine.  ,0.012526553939703441,0.2989752774070473,0.015404766
38,Kate is Free,@kate_sheraton,1599694357.0,1303916100753657856,"Replying to @CHIZMAGA and @TheRISEofROD It doesn’t matter what Trump says, the media will twist it. Absolutely sickening how many journalists have sold their souls  ",0.17437272830517786,0.3849693318457269,0.21480536
89,Robert B Gibson ,@robbg80,1599694518.0,1303916100753657856,Replying to @CHIZMAGA and @supertrumpgirl   ,0.11856800737311783,0.09528882623420096,0.013151956999999999
