,username,userid,time,id,text,davidson,waseem,fountana
0,Frank Lee,@Franklee255B,31516201.0,1327662214380212225,"Stop the steal is ridiculous. The march will be nothing more than a #SuperSpreaderEvent. Trump lost, because he is the worst president in history. How about Stop the virus, Stop global warming, Stop Racism, Stop blocking the steps for transition & endangering the country.  ",0.8958733234858398,0.4522818934782966,0.06811426
77,sue,@sho507122,1605354653.0,1327662214380212225,Replying to @Franklee255B CNN should not even cover these idiots just giving them a platform to continue this lunacy.  ,0.06824604224191169,0.2501574292586543,0.5748888000000001
60,LosientoIV ....Its a..Mystery,@LosientoIV,1605355091.0,1327662214380212225,"Replying to @Franklee255B These people having nothing else. Trump is their whole life. If they were ""Civically engaged"" they would find a cause that was worthy of their spirit. They...are ""Trump engaged. Take a look at pages of trump fans on Twitter.Their profiles are ""Shrines"" to trump.This is  a Cult.  ",0.7361346048477565,0.5796780157932471,0.015113187
83,Dylan ,@d_zupanc,1605359357.0,1327662214380212225,"Replying to @Franklee255B SuPeR SpReAdEr EvEnT 

Man shut the fuck up. Just a week ago you had thousands of people marching in the streets of DC celebrating Biden’s “victory”

I’m sick and tired of all this moral grandstanding from people who have no moral high ground  ",0.9979673670550376,0.48143941835306203,0.73766035
141,Patriot Q,@PatriotQ11,1605360145.0,1327662214380212225,Replying to @Franklee255B Peaceful protest.  ,0.18797788800290474,0.15627891922043718,0.020385873
14,John Casey,@JCasey4364,1605360517.0,1327662214380212225,"Replying to @Franklee255B Is he boycotting Pittsburgh???
What's he got afainst American steel!???

DONT FORGET THIS, STEELER FANS!!! GIF ",0.8361498783683442,0.10229003445877644,0.764224
144,TRUMP WON THE ELECTION,@IsmaelLbc,1605360536.0,1327662214380212225,Replying to @Franklee255B Super spreader cause the virus is woke enough to distinguish party affiliation gatherings  ,0.07419418793477732,0.23526215538580686,0.019535892
15,"Shereese Maynard, MS; MBA ",@ShereeseMayMba,1605360946.0,1327662214380212225,"Replying to @Franklee255B And for the #MillionMoronMarch, ""stop reproducing"". GIF ",0.14705416641306487,0.17123808620845984,0.02723592
78,Jerome Noxby,@JeromeNoxby,1605361313.0,1327662214380212225,A literal pity party   ,0.4588498622415644,0.07916738565947938,0.06928474
84,name ,@godwinslaws,1605361713.0,1327662214380212225,"Replying to @Franklee255B The cases went up because of last weekend Biden virus celebrations Quote Tweetname @godwinslaws · Nov 14, 2020#SuperSpreaderEvent no wonder cases have gone up twitter.com/nytimes/status… ",0.0456925071627161,0.3839444425312461,0.045550957
16,Rod Davison  ,@Casually_Causal,1605361739.0,1327662214380212225,"Replying to @Franklee255B and @EllisGBS If they want to spread it among themselves, it's their right apparently as Americans... just like it's nature's right to winnow out the stupid from the gene pool.  ",0.9561404915968564,0.6262707168105395,0.03970919
21,Larry Washington,@Shamrock_61,1605362444.0,1327662214380212225,Replying to @Franklee255B #SuperSpreaderEvent  ,0.10006136276880877,0.10771200681599333,0.028958539
22,Jane Talbert,@janeetalbert,1605362763.0,1327662214380212225,Replying to @Franklee255B Thank you.  ,0.1543152143893863,0.07979446522019826,0.009246842
145,Deplorable Terry,@tthompie,1605362897.0,1327662214380212225,"Replying to @Franklee255B “What Happened” was no secret except those who like to steal 

#StopTheSteaI  ",0.4946421774599199,0.2623964323368756,0.039656375
