username,userid,time,id,text,davidson,waseem,fountana
David Weissman,@davidmweissman,31516201,1330667804136235008,".⁦@JoeBiden⁩ says he would not pardon ⁦@realDonaldTrump⁩, thank you President Joe Biden for bringing back checks and balances. Biden says he would not pardon TrumpBiden committed to ensuring that any prosecutorial decisions would be dictated by the law, in contrast to what he called the ""dereliction of duty” by Trump and his attorney general, William Barr.nbcnews.com ",0.006794122888245315,0.7725474392095872,0.017344428
SgtPapaBear,@DonnieReid16,1606071169,1330667804136235008,"Replying to @davidmweissman @JoeBiden and @realDonaldTrump Thank you President Biden.
Make an example out of him!  ",0.22032538595737056,0.5789168943048565,0.018716777
Faux News,@FauxNewsChanneI,1606071172,1330667804136235008,Replying to @davidmweissman @JoeBiden and @realDonaldTrump Thank God.  ,0.09587938136538887,0.2852988005035242,0.021333557
Meg,@megcooks4kids,1606071187,1330667804136235008,"Replying to @davidmweissman @JoeBiden and @realDonaldTrump Oh thank goodness, thanks for sharing this David!  ",0.00783979894033359,0.14939353540232336,0.013222498
Leighann,@LeighannP86,1606071209,1330667804136235008,Replying to @davidmweissman @JoeBiden and @realDonaldTrump Good! Donald needs held accountable  ,0.047035243880876244,0.2302175358276071,0.059270922
Backyard Bird,@SparrowHeart23,1606071244,1330667804136235008,Replying to @davidmweissman @JoeBiden and @realDonaldTrump Damn straight. Trump needs to be held profoundly accountable for his crimes. On every level. I hope he spends the rest of his life behind bars. In seclusion. And we can do our best to forget he ever existed.  ,0.08458220657915692,0.5789395981348542,0.06270159
Gary Revel,@garyrevel,1606071274,1330667804136235008,"Replying to @davidmweissman @JoeBiden and @realDonaldTrump Republicans and Independents Against Crimeboss Donald Trump
https://facebook.com/RandIAgainstTrump/…  ",0.13290051874259307,0.2843481642560525,0.01717658
Mohamed Rashid Osman,@MohamedRashido1,1606071310,1330667804136235008,Replying to @davidmweissman @JoeBiden and @realDonaldTrump Indictments from SDNY incoming  ,0.060964430990906385,0.18747825125859907,0.014215
XX RRLL,@xxrrll,1606071329,1330667804136235008,Replying to @davidmweissman @JoeBiden and @realDonaldTrump Whew. Thanks Joe.  ,0.03904422580431938,0.23817291094321727,0.022012433
antisocial beth,@amyotte2008,1606071335,1330667804136235008,Replying to @davidmweissman @JoeBiden and @realDonaldTrump This is from May  ,0.03871491193769399,0.24793921914549158,0.017573211
Roger Lorton #Déjà vu,@rogerlorton,1606071365,1330667804136235008,"Replying to @davidmweissman @JoeBiden and @realDonaldTrump Trump is a sociopath. So he does not care what harm he causes. Biden appears to be a good man. We will find out, I suppose. Supported the UK in 1982 against Argentina. Not the first time USA has sorted the Argies though. Lexington Raid 1831
https://falklandstimeline.files.wordpress.com/2020/08/1830-to-1833.pdf…  ",0.8151752270337802,0.696237209278848,0.06792883
KB in LA,@imkarenb,1606071592,1330667804136235008,Replying to @davidmweissman @JoeBiden and @realDonaldTrump Likely tRump will pardon those he needs to then resign so pence will pardon him. He can’t hide from New York though pardons won’t help him there  ,0.009747058272040908,0.3934743611330005,0.0344171
Marilyn Bauer. (BellaBoo),@deetmar61,1606071658,1330667804136235008,Replying to @davidmweissman @JoeBiden and @realDonaldTrump No Pardons!  ,0.22098386014111093,0.3225217695983744,0.1101641
Hot Mess GOP,@HotMessgop,1606071714,1330667804136235008,Replying to @davidmweissman @JoeBiden and @realDonaldTrump Biden would lose every democrat if he pardoned @realDonaldTrump. @JoeBiden must NOT let the criminals in this administration to get away with mass crimes. He said no one is above the law & must keep his word. #TrumpConcentrationCamps  ,0.002474670912140752,0.8715223623568066,0.0292178
Danielle,@dsmithmph,1606071771,1330667804136235008,Replying to @davidmweissman @JoeBiden and @realDonaldTrump His reaction at seeing the article. GIF ,0.09500699832861675,0.259530934124365,0.020056987
Lynne Tompkins,@TompkinsLynne,1606071778,1330667804136235008,Replying to @davidmweissman @AuthorKimberley and 2 others OtherwiseTrump will continue to do all he can to undermine Biden and set himself up for a run in 2024. Scary thought.  ,0.05819643229248883,0.46825408298579274,0.037590396
Robert Love™,@cheetah1961,1606071794,1330667804136235008,"Replying to @davidmweissman @JoeBiden and @realDonaldTrump Joe said this sometime back. 
No Trump pardon.

It wont be his job to go after Trump. 
Joe's job will be to lead. 

I'm sure there will be plenty of lawsuits coming. Stay tuned for more   ",0.21207343380510296,0.3231078359475412,0.011746581
Miguel Loureiro,@Miguel_L71,1606071828,1330667804136235008,"Replying to @davidmweissman @JoeBiden and @realDonaldTrump Yes he did. Accountability is the soul of democracy, no Liberal Democracy can function without it! Quote TweetMiguel Loureiro@Miguel_L71 · Nov 18, 2020Replying to @mmpadellanJoe Biden Says He Would Not Pardon President Donald Trump | The Last Word | MSNBC
May 14, 2020 ",0.013767169184363876,0.5961496074982388,0.035313543
Mac Arthur,@MacArth32519900,1606071875,1330667804136235008,Replying to @davidmweissman @JoeBiden and @realDonaldTrump  UPDATE: Trump Legal Team Election Integrity efforts. Jenna EllisUPDATE: Trump Legal Team Election Integrity efforts. Jenna Ellisyoutube.com ,0.0031680486422695506,0.22511798933960075,0.010722196
BARBI's first 100 days ,@JKsBlueWhisper,1606071915,1330667804136235008,"Replying to @davidmweissman @JoeBiden and @realDonaldTrump YYYYYYYYYYYES, granddaddy  ",0.12253721232304772,0.06775657437306899,0.015082172
Grey Hawk,@GreyHawk121,1606071982,1330667804136235008,Replying to @davidmweissman @lkjtexas and 2 others Imagine the potential kerfluffle at next year's annual Turkey Pardon...  ,0.13756634823214642,0.40727489527360416,0.012526151
Shadow of V,@Shadow_of_V,1606072106,1330667804136235008,Replying to @davidmweissman @JoeBiden and @realDonaldTrump This is great news. The notion was brought up he would pardon him in an effort to unify the country but would just do the opposite. Trumpsters wouldn't let Biden off the hook anyway.. they would just say 'thanks' and then restart the where's Hunters laptop junk  ,0.003558517707942378,0.707046808798923,0.017796295
Jen Halliday-total landscaping,@JenHallidayMA,1606072141,1330667804136235008,"Replying to @davidmweissman @JoeBiden and @realDonaldTrump Thank goodness.  If there's no accountability, this is going to keep happening.  ",0.017242188783181057,0.11024474648726192,0.061759006
Abby Rosenberg,@AHRose5,1606072265,1330667804136235008,"Replying to @davidmweissman @JoeBiden and @realDonaldTrump After 4 years of prefacing this with the word ""not,"" I happily start writing #MyPresident.  ",0.41936349267781736,0.26748108579815655,0.076599486
Jeanette Clayton,@Jeanett12810864,1606072301,1330667804136235008,Replying to @davidmweissman @JoeBiden and @realDonaldTrump Yes we need to remind everyone that it is not the job of the President to proscute anyone That's up to the Attorney General and the Department of Justice Whoever will be in charge will make that decision  ,0.001760763047325977,0.5259010076424425,0.03272186
NANCY ZUBROD,@215_5544,1606072441,1330667804136235008,Replying to @davidmweissman @JoeBiden and @realDonaldTrump Many months ago at Town Hall Biden was asked if he would Pardon And Joe said NO  ,0.3668360757221197,0.5869861329972506,0.032636102
Րυɱ૦Ր Һคς ɿ੮ ,@BrandiLynn4Ever,1606072521,1330667804136235008,"Replying to @davidmweissman @JoeBiden and @realDonaldTrump Thank God!!!! No pardons for Trump, his family or his administration.  ",0.0533851364838765,0.4366350058154688,0.037639834
"∞ Monkeys say, indict Trump",@hey_late,1606072576,1330667804136235008,"Replying to @davidmweissman @JoeBiden and @realDonaldTrump The slight chance that Trump resigns on January 19th & gets a Pence pardon just increased.

Trump would still need a way to stop state prosecutors, though.  ",0.12426871552885364,0.47051043654610397,0.035134874
Your Friend Jack,@jackyourfriend,1606072591,1330667804136235008,Replying to @davidmweissman @JoeBiden and @realDonaldTrump Thank God.  Let the law run its course...  ,0.11838283004110117,0.4871502553519369,0.047007613
Jami,@jamihoPDX,1606072679,1330667804136235008,"Replying to @davidmweissman @JoeBiden and @realDonaldTrump This is from last year, but hope it’s still true  ",0.002823739239828203,0.3859759450702892,0.009443477
Janet Gómez,@JanetGmez17,1606072744,1330667804136235008,Replying to @davidmweissman @JoeBiden and @realDonaldTrump Thanks for been si pedofile  ,0.04559980959069995,0.28764132410765597,0.011807996
Dawn Riled Up,@doublehappi,1606072756,1330667804136235008,You may be right. But who will pardon Pence?  ,0.04775078296442309,0.38418876451432604,0.22766817
Shah Syed Habeeb Ullah Quadri AlMultani AlSheerazi,@JaiHind_303,1606072888,1330667804136235008,"Replying to @davidmweissman @JoeBiden and @realDonaldTrump If Biden is so confident, will @JoeBiden go for re-election for the sake of America? And fix the elections process once for all. That is possible when someone loves America and ready to sacrifice anything for America.  ",0.0030810010644865887,0.6417377502461742,0.018417275
Adam,@madeofmyth,1606072901,1330667804136235008,"A governor's pardon ought to do it.  He's really chummy with the whole team over in NY, right?  ",0.03163517177348422,0.1437578334036264,0.117750786
Jack on a Mac,@jeber,1606072927,1330667804136235008,Replying to @davidmweissman @OleVetUSAF and 2 others Best update I’ve seen today.  ,0.01055313292021489,0.16155710783638275,0.021364275
Lena Dena,@LenaDena3,1606072959,1330667804136235008,Replying to @davidmweissman @HoneyLight and 2 others Who knows the depths of his crimes while in office.  ,0.22291127085273874,0.515267848566289,0.019329306
Pamela Lewis,@PamelaL51928414,1606072967,1330667804136235008,"Replying to @davidmweissman @OleVetUSAF and 2 others  Trump Supporter Charged, Coughed on Protester at Prez's Golf CourseTwo coughs, one charge of simple assault.tmz.com ",0.22153758830825696,0.32724357614843125,0.048699096
Grape Girl,@Nuitconsulting,1606073059,1330667804136235008,Replying to @davidmweissman @JoeBiden and @realDonaldTrump I’m sure orange menace is trying to get the evidence destroyed as we speak  ,0.47000046795155015,0.4208847499832844,0.049224943
Drsarah1on1,@DrSarah1on1,1606073061,1330667804136235008,Replying to @davidmweissman @JoeBiden and @realDonaldTrump Pffftt arrest home Jan 21 @JoeBiden .. best bday gift ever  ,0.00505681974703506,0.559006845821242,0.013293488
Serena Fari,@OC_Serena,1606073104,1330667804136235008,Replying to @davidmweissman @JoeBiden and @realDonaldTrump  GIF ,0.12535380512758712,0.3300688316465754,0.009298312
NanaBanana,@crystal_NoTrump,1606073150,1330667804136235008,Replying to @davidmweissman @kachelme1 and 2 others Best news I’ve heard all weekend!!!!  ,0.06578324801417759,0.21252954687507924,0.03534502
Jason Killey,@jasonkilley,1606073152,1330667804136235008,"Replying to @davidmweissman @JoeBiden and @realDonaldTrump I would just lie about it now, let Trump lower his guard and then go back on it after the inauguration.  ",0.07905673691861116,0.3584933582801814,0.025209734
Bill Buckley,@BillBuc74823138,1606073226,1330667804136235008,Replying to @davidmweissman @JoeBiden and @realDonaldTrump Karen will beat the shit out of Mike if he does.  ,0.9858415031698815,0.4981848394813278,0.5836225
Alberto Nescayaga,@nascayaga,1606073379,1330667804136235008,Replying to @davidmweissman @JoeBiden and @realDonaldTrump Agree. Thank you.  ,0.10150423120199875,0.24211014516480842,0.009803705
