username,userid,time,id,text,davidson,waseem,fountana
Larry Sabato,@LarrySabato,31516201,1277403420765433859,"Trump is toying with nicknames for @JoeBiden. Sleepy Joe is giving way to Swampy Joe or Corrupt Joe or Creepy Joe. The way Trump’s poll numbers are going, the correct choice is Winning Joe.  ",0.03957314025282355,0.14941376471464238,0.035140246
Temple Brown,@filmtree,1593371910,1277403420765433859,Replying to @LarrySabato and @JoeBiden   ,0.10184016225898312,0.09528882623420096,0.01791824
A. Williams ,@awilliam76,1593371918,1277403420765433859,Replying to @LarrySabato and @JoeBiden President Joe  ,0.04955230435987745,0.2208763633246441,0.027181016
marty,@spartymarty2010,1593371934,1277403420765433859,Replying to @LarrySabato and @JoeBiden President Joe  ,0.04955230435987745,0.2208763633246441,0.027181016
Tony (VT Woj),@theblackgatsby_,1593371961,1277403420765433859,Replying to @LarrySabato and @JoeBiden  GIF ,0.09371235433044525,0.20192176198219736,0.024468413
David Nelson,@redondodave1,1593371980,1277403420765433859,Replying to @LarrySabato and @JoeBiden President Biden has a nice ring to it. Not really a nickname but something Trump could try.  ,0.056445271483983664,0.3329822608370386,0.021992117
Larry Sabato,@LarrySabato,1593371986,1277403420765433859,Aren’t you at all superstitious? ;)  ,0.1468732723469478,0.03409141668104884,0.1275553
Cillin O'Donnell,@CillinODonnell,1593372004,1277403420765433859,Replying to @LarrySabato and @JoeBiden Then we can continue on our march towards the right  ,0.15288673770328476,0.31903074822788835,0.048110615
David Yoffee,@DYoffee,1593372008,1277403420765433859,"Replying to @LarrySabato and @JoeBiden Shouldn’t Trump be doing his job and getting revenge against Putin, instead of thinking of silly nicknames for President Biden ?  ",0.06812317146269714,0.30618131140580135,0.061604068
"We did it, Joe",@snowmanomics,1593372010,1277403420765433859,Replying to @LarrySabato and @JoeBiden Diamond Joe  ,0.03421994165023005,0.15113764000267152,0.03423888
halcion and nyan and nyan,@wolicyponk,1593372020,1277403420765433859,Replying to @LarrySabato and @JoeBiden Thanks dad  ,0.04745821929928853,0.17375769128037877,0.01793946
Mike,@MDSmith1824,1593372059,1277403420765433859,Replying to @LarrySabato and @JoeBiden   ,0.10184016225898312,0.09528882623420096,0.01791824
Klaus Marre,@KlausMarre,1593372073,1277403420765433859,Replying to @LarrySabato and @JoeBiden One and Don.  ,0.07694451967036714,0.1424832634034377,0.043063115
RA,@Magicrat15,1593372083,1277403420765433859,Replying to @LarrySabato and @JoeBiden Hilarious that they think this is simply a marketing problem. All they need is a clever slogan.  ,0.11011294722717835,0.4302249844187845,0.03951103
Bob Ingle,@bobingle99,1593372091,1277403420765433859,Replying to @LarrySabato and @JoeBiden Typical Trump. He lacks intelligence to discuss issues so he acts like 10 year old on the playground.  ,0.011798796934082575,0.3790077745019723,0.018881239
Larry Sabato,@LarrySabato,1593372103,1277403420765433859,"Only a regular, responsible President would do that.  ",0.10905781527758027,0.11464137580111161,0.036744084
Megofthesea,@dadagorgon,1593372110,1277403420765433859,Replying to @LarrySabato and @JoeBiden Did Hillary lead in all the polls .. asking for a friend  ,0.009827175141552598,0.3705761216597166,0.022215147
Hywel ap Rees,@haprees,1593372131,1277403420765433859,Replying to @LarrySabato and @JoeBiden   ,0.10184016225898312,0.09528882623420096,0.01791824
Larry Sabato,@LarrySabato,1593372148,1277403420765433859,You missed Father’s Day.  ,0.4312017805371814,0.08581368238431072,0.0460387
Thomas Walsh,@twalsh5898,1593372163,1277403420765433859,Replying to @LarrySabato and @JoeBiden President joe.  ,0.09156422170437183,0.2268431759542756,0.033520985
Black Cat Crafts,@lynsquilts,1593372179,1277403420765433859,Replying to @LarrySabato and @JoeBiden Instead of spending his time thinking of silly nicknames Trump should concentrate on being president. Trump did not get elected to think of silly nicknzmed  ,0.043271190591651645,0.23115407203198599,0.060078423
