username,userid,time,id,text,davidson,waseem,fountana
Juanita Broaddrick,@atensnut,31516201,1177730592009527301,"Really strange, Creepy Joe, but Your former boss is not coming forward in support of you.  Hmmmmm.... guess he knows firsthand that you’re guilty. Quote TweetJoe Biden@JoeBiden · Sep 27, 2019I remember when we had a president our children could look up to. ",0.2734328100365234,0.4286550870825901,0.025166273
Ignacio Diaz,@kiknbourbon,1569608092,1177730592009527301,Replying to @atensnut His boss is pretty guilty too  ,0.16420562219895515,0.07896299433123623,0.5019996
ken benson Shah Elect,@borntoraisehogs,1569608114,1177730592009527301,"Replying to @atensnut Unlike this White House staff, Obambi’s people know how to shut up.  ",0.44372555400737307,0.09967219045721587,0.118813045
C Hildy,@CHildy18,1569608122,1177730592009527301,"Replying to @atensnut  Obama tells Medvedev he will have ""more flexibility"" after election(26 Mar 2012) 1. Wide shot of US President Barack Obama and outgoing Russian President Dmitry Medvedev at bilateral meeting2. Cutaway of photographers3. UPSO...youtube.com ",0.0008498861094544713,0.5638613376612946,0.030925475
B C,@BillCouts,1569608158,1177730592009527301,Replying to @atensnut Notice Obama's arms are crossed as he's being touched.  ,0.012281795924793863,0.17482509677315294,0.037804548
Darrel,@SubChiefTM,1569608163,1177730592009527301,Replying to @atensnut That’s because he supports Big Mike for President.  ,0.0406356171310381,0.31619184800794076,0.042378645
C Hildy,@CHildy18,1569608195,1177730592009527301,Replying to @atensnut https://youtube.com/watch?v=2B8pl_dCMY4…  ,0.470177632116796,0.08117062755835677,0.014119507
FiddyNap,@fiddy2nap,1569608235,1177730592009527301,Replying to @atensnut   ,0.12516280664989718,0.03352323163434365,0.015810702
Parson Jack Russell,@SimeonHari,1569608352,1177730592009527301,Replying to @atensnut Plugs was BO's henchman.  ,0.11712279459846463,0.1417032453413929,0.19512631
serenity rose,@serenityrose089,1569608416,1177730592009527301,Replying to @atensnut Are you referring to the children you were fondling or the ones you were lying to.  Washed up tail coating drifting fool. You are a child pedophile and a fraud @JoeBiden .  ,0.08506443782899294,0.535204532066649,0.81409097
MRQ DSADE,@dsade2,1569608436,1177730592009527301,Replying to @atensnut And is gonna roll over on him.  ,0.24842299370480372,0.16897514365388094,0.74348384
MarthaHS,@mhsphillyfan,1569608453,1177730592009527301,Replying to @atensnut I guess spying on it’s own citizens is fine with you Biden.  ,0.23593951991699574,0.1921695386342725,0.033767965
Tony Justice,@tonyjustice80,1569608456,1177730592009527301,Replying to @atensnut The same one who won’t endorse you?  ,0.21614128636897068,0.15106245884342928,0.060643632
"Shannon Devil Dog Williams, Ph.D",@DevilDog3325,1569608481,1177730592009527301,Replying to @atensnut I remember a President our children could look up to...  ,0.06648179866240994,0.25846545841744645,0.027090585
Joel Lowery,@JoelLowery7,1569608539,1177730592009527301,"Replying to @atensnut I do to joe , but most ppl not as old as you and I are  ",0.1899360093116009,0.2290305353685034,0.017929068
SmallestSparrow,@SmallestSparrow,1569608615,1177730592009527301,"Replying to @atensnut And yet @JoeBiden can’t remember what state he’s in, nor the name of the guy he worked for, old what’s his name, standing next to him. Someone needs to get Joe to a doctor.  ",0.07941041705155948,0.36382349684118176,0.12809531
