username,userid,time,id,text,davidson,waseem,fountana
ALASTAIR CAMPBELL,@campbellclaret,31516201,1043039412320231425,".@JustinOnWeb has just tweeted @UKLabour is fielding nobody for broadcast on the Brexit shambles. This is a disgrace. The single most important issue, govt in crisis and the Opposition not even on the pitch. Mindblowing  ",0.07725339988528093,0.5835305652385985,0.05368768
Darren Evans ,@DarrenJEvans,1537495265,1043039412320231425,Replying to @campbellclaret @JustinOnWeb and @UKLabour Unbelievable. They’ve forgotten what opposition means.  ,0.05698625346372874,0.2611408851009162,0.062342506
Jon,@jayar1947,1537495358,1043039412320231425,Replying to @campbellclaret @JustinOnWeb and @UKLabour Labour must come out fighting not appearing like Pontius Pilate  ,0.2779526831968137,0.40940514605014905,0.022024926
Peter,@Peter_e73,1537495392,1043039412320231425,Replying to @campbellclaret @JustinOnWeb and @UKLabour It's a #Tory #BrexitShambles - let them take the flack  ,0.027753374077947483,0.42698683051205333,0.6948113
Clare Turner,@Claret40,1537495440,1043039412320231425,"Replying to @campbellclaret @JustinOnWeb and @UKLabour I suspect they are keeping their head down, hoping that a general election is miraculously going to be called. Naive move. They should be seriously applying the pressure & demanding answers during this Brexit omnishambles  ",0.005906654634518644,0.5180376017368359,0.04133188
StephieF,@BrexitStudies,1537495444,1043039412320231425,Replying to @campbellclaret @BarryGardiner says voters won’t trust if we have @peoplesvote_uk NO voters don’t want to be poorer & deserve honesty !  ,0.525549436080881,0.3775961922489334,0.06290382
Colin Smith,@young_son,1537495484,1043039412320231425,Replying to @campbellclaret @JustinOnWeb and @UKLabour What a time to have the worst opposition in history .. I really hope everyone sees through their positioning on this .. desperate for a GE which would resolve nothing  ,0.5069415214037867,0.3563347172353014,0.018507563
Immigrant Cyclist,@BritaHirsch,1537495486,1043039412320231425,"Replying to @campbellclaret @JustinOnWeb and @UKLabour I don’t think power for Labour is what  your leader is looking for. Power for himself, yes, and then Brexit. So why would he upset the Tories?  ",0.10398321595398234,0.5048439399213719,0.038180184
mette hinton,@jensen1966,1537495520,1043039412320231425,"Replying to @campbellclaret @JustinOnWeb and @UKLabour Wow, there must be some disagreement within top ranks...unbelievable!  ",0.023176773670643754,0.3995129087444694,0.026852377
Flossie MacDoodle 3.5% FBCoalition2024,@flossymacdoodle,1537495532,1043039412320231425,Replying to @campbellclaret @JustinOnWeb and @UKLabour #wheresjeremy? @jeremycorbyn was up late tweeting about #MercuryMusicPrize. If @UKLabour really wants the yoof vote #StopBrexit and dump the lie that is #jobsfirstbrexit. #PeoplesVote  ,0.07073470475098875,0.5413184803078852,0.0371857
Christopher Burke  Do Gooder,@ChristophrBurke,1537495572,1043039412320231425,Replying to @campbellclaret @JustinOnWeb and @UKLabour Labour needs to look at the Meon Valley result from last night.  ,0.0651894789517755,0.3211162484744354,0.012718354
Kevin Anthony ,@KevinAn48751902,1537495607,1043039412320231425,Replying to @campbellclaret @JustinOnWeb and @UKLabour Where is @BarryGardiner  always ready to enthuse us with his clear as mud thinking on civil disobedience and the #PeoplesVote  ,0.006518215570115697,0.4661206870106692,0.12566438
Peter,@Peterdennehy67,1537495627,1043039412320231425,Replying to @campbellclaret @JustinOnWeb and @UKLabour Chuka is doing the rounds but noone else. Maybe letting Tories implode themselves today and attack next week. Hopefully.  ,0.00698310463242235,0.2788789072300185,0.04359024
Paul Maxin,@PaulMaxin,1537495667,1043039412320231425,Replying to @campbellclaret @JustinOnWeb and @UKLabour @Keir_Starmer Did you fancy a lie in? For crying out loud pleeeeease get out there and support #PeoplesVote  ,0.43337795129331314,0.318152549138638,0.023495492
The Truth Detective,@detective_truth,1537495726,1043039412320231425,"Replying to @campbellclaret @JustinOnWeb and @UKLabour It just sums up exactly the lethargy and abject leadership Corbyn and his flunkies show, get @DavidLammy or @YvetteCooperMP to grab the reins and speak up for the MILLIONS who fear for our future and the future of the nation!  ",0.1915306459340595,0.6387774639559666,0.032344066
Garp,@According2Garp,1537495751,1043039412320231425,Replying to @campbellclaret @JustinOnWeb and @UKLabour Get rid of @jeremycorbyn totally useless. Labour have open goal and they are sitting on their bottoms refusing to play  ,0.09077290424812699,0.48076848436626884,0.09785936
Margaret Joseph ,@Foxelms,1537495802,1043039412320231425,"Replying to @campbellclaret @JustinOnWeb and @UKLabour After over 50 years as a @UKLabour supporter, I despair! No leadership! No opposition! Stuck in the mire of Momentum!! Shameful!  ",0.3449316147690938,0.5618861750701286,0.13403606
Hamish Macdonald,@LesCharmilles,1537495812,1043039412320231425,Replying to @campbellclaret @JustinOnWeb and @UKLabour Shameful and feeble.  ,0.3121085221508394,0.25327410460278726,0.043719735
Paul Maxin,@PaulMaxin,1537495881,1043039412320231425,Tories own everything they do in govt including Brexit. You’d expect @UKLabour to be silent on everything using that as a plan. Opposition needs to be seen on this.  ,0.41435134558185255,0.24953982456310725,0.035049837
Mike Callaghan,@MikeCa11aghan,1537495896,1043039412320231425,"Replying to @campbellclaret @JustinOnWeb and @UKLabour Now you know there’s No Deal and won’t be, you won’t be needing your People’s Vote shambles anymore will you so what’s your next trick?  ",0.4539193791180097,0.5194346934774599,0.032039512
DJMT,@DJT1Million,1537495936,1043039412320231425,"Replying to @campbellclaret @JustinOnWeb and @UKLabour Maybe they are aware that whatever they say will be used to distract from the very real shit-show that May is embroiled in? The Tories would love the focus to be taken off them today. A more formal Labour response will be made at conference I'm sure. If not, then complain.  ",0.13974030290634715,0.5318912102904966,0.04892971
Ed Sweetman,@humanpilot,1537495973,1043039412320231425,"Replying to @campbellclaret @JustinOnWeb and @UKLabour see Bastani is hailing this shambles as the result of a ""political masterclass"" from Old Sniffer Corbyn  ",0.02998724713888443,0.5045940114998101,0.08556593
Mike Callaghan,@MikeCa11aghan,1537496047,1043039412320231425,No need Corbyn has already been Crucified  ,0.23067433695506764,0.08141393767681135,0.18889007
10ep,@10ep1,1537496048,1043039412320231425,"Replying to @campbellclaret @JustinOnWeb and @UKLabour The regularity with which they miss open goals is embarrassing but this is like not even stepping up for a penalty shoot out.
When their goalkeeper has been sent off.  ",0.15192236720035013,0.5253405847933758,0.018551115
Marcus 'Is this thing on?' O'Buachalla,@bad_trashpanda,1537496155,1043039412320231425,Replying to @campbellclaret @JustinOnWeb and @UKLabour They are happy with the prospect of a no deal?  ,0.14465854264604502,0.3641539654305458,0.021936158
Liz Anderson  ,@liz_lizanderson,1537496198,1043039412320231425,"Replying to @campbellclaret @JustinOnWeb and @UKLabour And while we’re all going to hell in a handcart, the Leader of the Opposition is busy tweeting about the winner of the Mercury Prize Quote TweetJeremy Corbyn@jeremycorbyn · Sep 20, 2018Congratulations to @wolfalicemusic on winning the #MercuryPrize. Well deserved. And thank you for the great support you gave @UKLabour in the 2017 General Election.

We should all listen to them about the importance of music education: https://bbc.co.uk/news/newsbeat-44155288… #MercuryMusicPrize ",0.009506310913423016,0.6855706452552279,0.08612389
Andy Stansfield #FBPE,@caratacos,1537496217,1043039412320231425,Replying to @campbellclaret @JustinOnWeb and @UKLabour Cometh the hour... oh. Hiding?  ,0.3183842556348908,0.33015545099206983,0.020878563
Timmy C,@timmycb5,1537496260,1043039412320231425,Nope. They should be opposing Brexit.  It will be catastrophic for the most vulnerable in society. Isn’t that kinda what Labour are about?!? Corbyn is the weakest opposition leader I’ve ever seen.  ,0.020858203933234468,0.4976638993250165,0.5649673
Matt Gallagher Banned by AFNeil from GB News,@TammRehgallag,1537496304,1043039412320231425,"The Tories know they can run the country until 2022, even if they change PM every 6 months. They won’t risk an early GE until they’re confident of winning, and if May can’t get her deal through they’ll run with no deal, and blame Labour for the job losses and bankruptcies.  ",0.005910392768008624,0.5509607790411142,0.043342244
Billy Husky,@huskybill2611,1537496309,1043039412320231425,"Replying to @campbellclaret @JustinOnWeb and @UKLabour They're scared of it landing in their executive lap. Incapable of offering any kind of strategy. At this rate we should walk off with no deal, ignore the idiot civil servant EU clipboard monkeys and let them chase us for our business. Only 2 robust economies in EU without us.  ",0.7813625050711779,0.6407143420765129,0.049553823
Andy,@andybarc,1537496324,1043039412320231425,"Replying to @campbellclaret @JustinOnWeb and @UKLabour They hope the government collapses without them having to commit to a further vote on Brexit. It’s a silly circle, because a strong press by Corbyn would be the straw that breaks the camel’s back. (Note to literalists: I am not suggesting TM or cabinet members are camels).  ",0.00027199416791884426,0.5429621817521009,0.015153882
tas,@VoiceOfTas,1537496364,1043039412320231425,Replying to @campbellclaret @JustinOnWeb and @UKLabour @jeremycorbyn wants #Brexit - Keir Starmer has blocked me for asking questions about #Brexit - they don’t want to talk about it  ,0.30397085961699843,0.569627803397416,0.055724554
Andy,@andybarc,1537496375,1043039412320231425,It will be if they get on board.  ,0.3903887241809592,0.1218293697506657,0.02612629
