username,userid,time,id,text,davidson,waseem,fountana
Donald Trump Jr.,@DonaldJTrumpJr,31516201,1261687877076955136,"1. The 3  emojis in the caption should indicate to anyone with a scintilla of common sense that I’m joking around. 

2. If the media doesn’t want people mocking & making jokes about how creepy Joe is, then maybe he should stop the unwanted touching & keep his hands to himself? Quote TweetJonathan Martin@jmartNYT · May 16, 2020Lots in our story on all that Trump is hurling at Biden—including a wave of F’book ads painting him as senile—and the president’s son is now suggesting the former VP is a pedophile >>

https://nytimes.com/2020/05/15/us/politics/president-trump-coronavirus-pandemic-response.html…Show this thread ",0.9923397670909436,0.531395943395956,0.21807808
"Jennifer Plumb, MD",@JenniferTam123,1589625068,1261687877076955136,Replying to @DonaldJTrumpJr Omg how could you be ANY more hypocritical  ,0.41472936839916447,0.19077870734009034,0.13510177
Shivam,@Shivam_catholic,1589625095,1261687877076955136,Replying to @DonaldJTrumpJr I think jokes should not be made on pedophilia  ,0.1449921022064298,0.4331081950453274,0.056471765
Snarky Kat,@sharkow53,1589625151,1261687877076955136,Replying to @DonaldJTrumpJr Where were those fingers going?  ,0.2598662886561931,0.08534062668798954,0.13409208
r𝑬𝑽𝑶𝑳ution,@mykalmichael,1589625225,1261687877076955136,Replying to @DonaldJTrumpJr   ,0.16761048282611038,0.03352323163434365,0.015743507
Mad American,@xY9Anx5ayabX4Z5,1589625251,1261687877076955136,Replying to @DonaldJTrumpJr Go to hell!!!!  ,0.82489825816324,0.07371450103642078,0.89916945
REALIST,@JAYSTONES1,1589625258,1261687877076955136,Replying to @DonaldJTrumpJr @DonaldJTrumpJr are U speaking about ur father @realDonaldTrump ? It definitely appears to be because ur father has more RAPE cases against him than golf balls on his golf course. At least #JoeBiden is asking for ALL records 2B shown to prove his case but DON isn’t. #FactsMatter  ,0.7088755994809474,0.6385923343086004,0.02589519
"North Texas By Day, Caribbean by Night",@jamesrpotts,1589625332,1261687877076955136,Replying to @DonaldJTrumpJr   ,0.1676104828261104,0.03352323163434365,0.015743507
 Shannon Miller ,@theshanonmiller,1589625354,1261687877076955136,Replying to @DonaldJTrumpJr  GIF ,0.16271069913984276,0.10212028214486892,0.020927707
Darryl LeJeune,@dplejeune,1589625357,1261687877076955136,Replying to @DonaldJTrumpJr   ,0.1676104828261104,0.03352323163434365,0.015743507
Len ,@len_canada,1589625390,1261687877076955136,Replying to @DonaldJTrumpJr Your dad should be apologizing toothese woman!  ,0.5677524621289841,0.16973535387152,0.069543846
Peter Meek,@akaMeekster,1589625468,1261687877076955136,"Replying to @DonaldJTrumpJr America.  Look deep into your heart and soul. This post among many others show us the the true character of the Trump family. They cannot win on ideas, values or accomplishments.  All they can do is denigrate and attack others while claiming to be victims.  Is this your America?  ",0.014147653663464151,0.6245006716413042,0.026113717
Patrick Lundahl ,@LundahlPatrick,1589625499,1261687877076955136,Replying to @DonaldJTrumpJr  GIF ,0.16271069913984276,0.10212028214486892,0.020927707
Laurie Nadon,@lnadon3,1589625505,1261687877076955136,Replying to @DonaldJTrumpJr talk about creepy  ,0.4285273915930376,0.05450018013250811,0.049917426
Cindy C.,@mtcatlady17,1589625593,1261687877076955136,This is still #1:  ,0.18347232565122967,0.06007202933451007,0.025076594
Sick Of Hypocrites,@SicOfHypocrites,1589625681,1261687877076955136,Replying to @DonaldJTrumpJr Probably want to sit this one out Fredo !  ,0.19811653882013228,0.10844365459343532,0.07251904
