username,userid,time,id,text,davidson,waseem,fountana
Breitbart News,@BreitbartNews,31516201,1354156534486413312,China Joe's press secretary Jen Psaki is a conservative dream come true! Go Jen go! 1:03195.3K views ,0.13779597932606738,0.17735662614075212,0.023088114
Geordie Wash,@PhilRitzema,1611671472,1354156534486413312,Replying to @BreitbartNews That what happens when you cheat!   ,0.8723468602040183,0.13793234502298013,0.04723408
#Independent MSM Critic  #LetThePeasantsTrade ,@paul_checker,1611671483,1354156534486413312,"Replying to @BreitbartNews I take it ""Specifics"" is not her strong point then   ",0.5539767585463808,0.24004455278816686,0.031834763
Becca T,@BeccaT29053293,1611671511,1354156534486413312,Replying to @BreitbartNews Lmao!  ,0.2045169577207226,0.05864811062890755,0.016237484
G,@G97522303,1611671517,1354156534486413312,"Replying to @BreitbartNews ""That's a great question!""  ""Can we stop now until I can get an answer?""  ",0.05303667753597479,0.22708236072439011,0.03889843
Mike Myers,@mkmyers4,1611671534,1354156534486413312,"Replying to @BreitbartNews Quite use to left uselessness. If it was e

Quite use to left uselessness.  ",0.8910416940194791,0.0824587901841472,0.0191323
$hill Hater,@ShillHater,1611671538,1354156534486413312,Replying to @BreitbartNews  GIF ,0.15509889213062503,0.10212028214486892,0.009632379
Andreas Jansen,@DonPepitoAndy,1611671545,1354156534486413312,Replying to @BreitbartNews They have learned from Justin Trudeau  ,0.16090935447804888,0.1773037880681519,0.020017754
Patriot,@Patriot71168,1611671546,1354156534486413312,Replying to @BreitbartNews She mentioned the mailman and mailwoman. What about the 105 other sexes? Or is she acknowledging what we already know? That there are only 2 sexes.  ,0.49787044440272393,0.659561417768428,0.103909105
Rob,@SteelerRob69,1611671592,1354156534486413312,Replying to @BreitbartNews  GIF ,0.15509889213062503,0.10212028214486892,0.009632379
Mark Edwards,@marked70570,1611671628,1354156534486413312,Replying to @BreitbartNews Lol I thought it was mail person   ,0.21799974133443986,0.05221939832956819,0.039225433
E,@watchermk18,1611671641,1354156534486413312,Replying to @BreitbartNews Wow....top notch.   ,0.15373451336289923,0.2565670158685548,0.024559798
Witness,@witn3x,1611671757,1354156534486413312,Replying to @BreitbartNews She should just call the questioners the Enemy of the People and storm off.  ,0.36579226377885615,0.4465487333168981,0.1340584
Ayoub Radil,@AyoubRadil,1611671804,1354156534486413312,Replying to @BreitbartNews   ,0.1598132086675325,0.03352323163434365,0.009340394
kc,@kc50803479,1611671871,1354156534486413312,Replying to @BreitbartNews She’s a robot  ,0.17391050557426654,0.1816344566566455,0.08867154
scott r,@mollady2,1611671899,1354156534486413312,Replying to @BreitbartNews LOST  ,0.5185942159718006,0.05680960193938213,0.011974681
BrawndoMania,@TheJarJarBoyz,1611671915,1354156534486413312,Replying to @BreitbartNews Coffee indeed. GIF ,0.10891213915201743,0.04681510809094726,0.026660185
LionsMane,@JJ54631,1611671921,1354156534486413312,Replying to @BreitbartNews These people having to answer questions on the spot will never get old  ,0.20422288142931083,0.2646684932659973,0.026611108
k,@k17404660,1611671947,1354156534486413312,Replying to @BreitbartNews Time to get her homework done.  ,0.1768020434796892,0.10574996050640006,0.018291695
AiQingYun,@AiQingYun,1611671953,1354156534486413312,Replying to @BreitbartNews Very informative. Thank you for these outstanding updates on a wide array of topics!  ,0.02113550616863746,0.10502244596440795,0.010779614
Gunner6361,@Gunner63612,1611672033,1354156534486413312,Replying to @BreitbartNews Wow I think I know more then her.  ,0.07625378398636982,0.17790682263205865,0.025387635
Dyonisus,@DyonisusBrian,1611672087,1354156534486413312,"Replying to @BreitbartNews I haven't heard a lie yet, so refreshing.  ",0.05364622796699005,0.09676655794614648,0.015207549
Matthew,@VividMiddle,1611672193,1354156534486413312,Replying to @BreitbartNews Terrible lol  ,0.38874966472020767,0.12730792111857736,0.04988805
Cathy Huff,@CathyMHuff,1611672219,1354156534486413312,Replying to @BreitbartNews Lost  ,0.2840092135964196,0.05680960193938213,0.011974681
Rochelle Rocha-Howell,@Champgal88,1611672230,1354156534486413312,Replying to @BreitbartNews I know you're used to being gaslighted but you'll get used to the truth It will take some time to deprogram some people.  ,0.013634362617520362,0.17252044895943772,0.050700914
Mildred Garner,@cmgarner_garner,1611672231,1354156534486413312,Replying to @BreitbartNews Oh Lawd....  ,0.1506523534076963,0.19834878445713436,0.032704763
Connie,@Connie33308284,1611672265,1354156534486413312,Replying to @BreitbartNews Yikes  ,0.16185549110150646,0.06351910158793307,0.024193468
