username,userid,time,id,text,davidson,waseem,fountana
Donald Trump Jr.,@DonaldJTrumpJr,31516201,1202976669151170562,"Ok the #NoMalarky scale, there’s definitely a lot of malarkey from creepy Joe. Quote TweetC3@C_3C_3 · Dec 5, 2019Joe Biden called a voter fat, thought he was in Ohio but was actually in Iowa, challenged a voter to a push up contest and said he was Vice President in the wrong century.

All in one day.

Other than that the “No Malarkey Tour” is off to a great start... ",0.011212600260783459,0.6652272060833901,0.03378211
When Is Trump Gone?,@DaysLeft4Trump,1575627207,1202976669151170562,"Replying to @DonaldJTrumpJr 1 Year, 1 Month, 14 Days, 1 Hour, 17 Minutes, and 13 Seconds  ",0.3430801008683265,0.08234558746105945,0.020050008
peter ,@pappypepper,1575627239,1202976669151170562,Replying to @DonaldJTrumpJr Joe’s not to be worried about.  ,0.17862206162723998,0.13799240235709864,0.027706632
Daily Brain Freeze,@BrainFreeze76,1575627250,1202976669151170562,Replying to @DonaldJTrumpJr Biden has gotten extremely creepy since being Vice President  ,0.139120782752294,0.14578343226403134,0.019511534
Admin,@mobile_poi,1575627260,1202976669151170562,Replying to @DonaldJTrumpJr Looks like old Joe is setting up an insanity defense for things to come.   ,0.06458730056414509,0.15118106095898662,0.10350359
Matt Rasmussen,@MattRasmussen6,1575627286,1202976669151170562,Replying to @DonaldJTrumpJr   ,0.1676104828261104,0.03352323163434365,0.015743507
Dragonbait,@dragonbait205,1575627291,1202976669151170562,Replying to @DonaldJTrumpJr You're calling someone else creepy?  ,0.5956006512906179,0.03935307690928342,0.066291265
NatSecNerd,@NatSecNerd,1575627291,1202976669151170562,"Replying to @DonaldJTrumpJr Keep on rollin' Fredo: Quote TweetTIME@TIME · Jul 5, 2019In his July 4th speech, Trump praised the Americans’ military efforts in the war against Great Britain: ""Our army manned the air, it rammed the ramparts, it took over the airports..."" http://mag.time.com/cD6BXqH ",0.0017034823500854225,0.5671530885228984,0.02974615
Val Korunka,@motownplantlady,1575627293,1202976669151170562,Replying to @DonaldJTrumpJr Your father has made fun of children and disabled people. You don't have a leg to stand on here bud.  ,0.04701147794287529,0.30779963414567235,0.19482689
𝐫𝐞𝐩𝐞𝐚𝐭𝟏𝟗𝟔𝟖,@repeat1968,1575627306,1202976669151170562,Replying to @DonaldJTrumpJr #DotardDon is the King of Malarkey.  ,0.15989322203667197,0.2555313650076499,0.058321767
Ted,@TAW971,1575627328,1202976669151170562,Replying to @DonaldJTrumpJr So true Jr!!  ,0.12719912492143998,0.1043847667232769,0.033169277
Dr. Jack,@DrJack84768529,1575627332,1202976669151170562,Replying to @DonaldJTrumpJr And your Dad said we were fighting the British at the airports during the Revolutionary War. #ImpeachDonaldTrumpNOW  ,0.05839730395194714,0.3573642734156921,0.05846867
Whata Watch,@WhataWatch,1575627348,1202976669151170562,"Replying to @DonaldJTrumpJr And you can remember this day with this beautiful ebony watch! We will call it the ""No Malarkey Watch""!

Buy one for Christmas here: https://whatawatch.us/collections/ebony-watches/products/mens-automatic-ebony-wooden-watches-no-battery-needed…

Use Christmas2019 to get 5% off your order instantly!  ",0.5338659284999646,0.39673848187358396,0.008664863
NaNa-GoGo,@MsStigmata,1575627349,1202976669151170562,Replying to @DonaldJTrumpJr   ,0.1676104828261104,0.03352323163434365,0.015743507
Kim,@kimje2020,1575627374,1202976669151170562,Replying to @DonaldJTrumpJr Put your pants on !!!  ,0.10803816261245545,0.1176963496103664,0.15204497
Sylvia Colburn,@Sylvia_AM_C,1575627387,1202976669151170562,"Replying to @DonaldJTrumpJr So says,

Creepy Grifter, Jr.  ",0.34874160222653827,0.06727779026601517,0.11806189
Tom Thomson,@fotogtom,1575627394,1202976669151170562,Whereas Trump always has been  ,0.4260443202179582,0.06190973467645614,0.047402687
chris diamond,@stuckwithafork,1575627480,1202976669151170562,"Replying to @DonaldJTrumpJr Can't wait till he calls Resident Plump fat.
Be cool if he challenges the dude who thinks he looks like Rocky to a pushup contest.
I'm guessing he wins with ""1"".

Again, he doesn't think there were airports in the 18th century.

Like...oh let me think of a nickname...Rapey Don.  ",0.02811630062308294,0.6175472421979953,0.04681979
Hope for a better tomorrow..,@kathy_7,1575627483,1202976669151170562,Replying to @DonaldJTrumpJr Oh another immature comment from an immature son  ,0.11794161180485638,0.11974585167114664,0.37086964
AndyP,@AndyTaylor6505,1575627513,1202976669151170562,Replying to @DonaldJTrumpJr Speaking of creepy....  ,0.22905316742252457,0.09776057758301057,0.03013722
Tom Thomson,@fotogtom,1575627531,1202976669151170562,"Ya but be careful the Republicans are gonna jump all over your ""one leg to stand on"" as mocking the disabled   ",0.5274709350952919,0.28112941726641244,0.84587085
