username,userid,time,id,text,davidson,waseem,fountana
Hector Castellanos B,@lmasperron,31516201,1335672158656339977,Replying to @afrozamannan and @CNNPolitics I think this tweet is the epitome of clueless  ,0.1276173889149692,0.12082001493725585,0.029575665
CNN Politics,@CNNPolitics,1607259124,1335672158656339977,Joe Biden's already more popular than President Trump's ever been | Analysis by CNN's Harry Enten https://cnn.it/3gjYk1i  ,0.0666499606831694,0.4755335730077144,0.101365335
Mene Mene Tekel Upharsin,@JuaxTorres21,1607265560,1335672158656339977,Replying to @afrozamannan and @CNNPolitics Unpatriotic you say The following media includes potentially sensitive content. Change settingsView ,0.017349945744041504,0.19620723225764516,0.035547927
NewsObserver,@news_obser,1607270843,1335672158656339977,Replying to @afrozamannan and @CNNPolitics “ honesty and patriotism” LoL  ,0.023073297505581083,0.2324486230484902,0.018322239
why do we bother?,@TickTockTuna,1607271005,1335672158656339977,Replying to @afrozamannan and @CNNPolitics It's opposite day and no one told me  ,0.05993036935161228,0.16157211293921975,0.02074178
Caesar Solid,@CeasarSolid,1607274427,1335672158656339977,"Replying to @afrozamannan and @CNNPolitics Was they before or after his plagiarism scandals. 

Or that time he said he knew nothing about Hunter’s business deals?  ",0.8209263449817947,0.5528369996688095,0.03261019
Dana In the Peoples Republic of CA,@DanaHes70442619,1607275998,1335672158656339977,"Replying to @afrozamannan and @CNNPolitics He’s lied about everything from “drunk driver killed my wife,” to “I won’t ban fracking...” and is in debt to China, but otherwise, spot on.  ",0.17140330363078363,0.49576800329446136,0.0349637
Andy,@SWFL_Yinzer,1607279041,1335672158656339977,Replying to @afrozamannan and @CNNPolitics   ,0.12465148690065601,0.09528882623420096,0.014939343
Trader Bryan,@bryan_trader,1607281004,1335672158656339977,Replying to @afrozamannan and @CNNPolitics honesty patriotism  GIF ,0.04547192420203164,0.25492272427444407,0.021570474
Brian,@BallDaballs,1607284525,1335672158656339977,You realize that you are talking about Joe Biden right? The man that has been in Washington for 47 years. He has done nothing of value and is a millionaire.  ,0.8694200929241167,0.57706063822768,0.071017966
Jaqueline,@Jaquelinefileti,1607286830,1335672158656339977,"Replying to @afrozamannan and @CNNPolitics Laugh now, or later. The man spent his 50 years in politics, never worked in his life.  Have you never thought about 50 years in the Americans and you try to make him a hero?  I want you to tell me how he got his fortune?  With the impossible salary.  ",0.7777231715752639,0.6429774460977196,0.034669857
JJ,@twinki71,1607289493,1335672158656339977,Replying to @afrozamannan and @CNNPolitics He literally had to withdraw from a presidential race because the press uncovered all kinds of lies and plagiarism. Honesty is laughable here.  ,0.020400035823665296,0.5660526769380096,0.1921279
The Incorporealist,@mia_miaq,1607297237,1335672158656339977,He did help kill quite few people tho. And just picked warmonger cabinet. Guess not alllivesmatter  ,0.3505685691981263,0.23161821522428216,0.16420434
Apropos Paynter,@PaynterXrp,1607299826,1335672158656339977,Replying to @afrozamannan and @CNNPolitics Joe did a great job as a dad. I mean look at his crackhead son passed out with his crackpipe. Even Hunter was able to make millions off of Ukraine and China.  ,0.02785675401402773,0.38303841251119813,0.04249442
President-Elect Mark R Myer,@MarkRMyer1,1607317119,1335672158656339977,"Replying to @afrozamannan and @CNNPolitics Honest like when he spied on Pres Trump’s campaign. Or patriotic when he took bribes from China, Russia, and Ukraine? Just another swamp creature.  ",0.017176789070301315,0.4378381000303079,0.105228744
DOGEsedo Mask,@wildkardalex,1607323911,1335672158656339977,Replying to @afrozamannan and @CNNPolitics  GIF ,0.1149360936736597,0.20192176198219736,0.020726426
MarzeFaris,@MarzenaFaris,1607324511,1335672158656339977,Replying to @afrozamannan and @CNNPolitics Honesty....   ,0.07077332805735502,0.35608987539562315,0.023106666
Jackie Blue,@jackie16467946,1607327097,1335672158656339977,"The clueless are still out protesting forDRump, thinking he won.. lol  ",0.32545304474226766,0.1426514931535528,0.1393473
Luka@MeNow,@LWhatigot,1607328659,1335672158656339977,Replying to @afrozamannan and @CNNPolitics   ,0.12465148690065604,0.09528882623420096,0.014939343
Krystal,@ksummers96,1607332495,1335672158656339977,Replying to @afrozamannan and @CNNPolitics Yea because it’s so patriotic to steal an election!  ,0.19153836945659747,0.23633718260075925,0.026858423
Bradil-Ko,@bradil_ko,1607332960,1335672158656339977,Replying to @afrozamannan and @CNNPolitics  GIF ,0.1149360936736597,0.20192176198219736,0.020726426
Craig Pruess,@CraigPruess,1607332972,1335672158656339977,"Replying to @afrozamannan and @CNNPolitics TDS is real. If only you knew what Trump was up against, and what he’s trying to take put right, how deep the corruption is (are you not watching the election hearings?). Your ignorant comment won’t age very well.... even 3, 4 weeks, your head might explode.  ",0.17204213727004608,0.7203939347383783,0.02825172
Forgotten man,@LoveHerMo,1607333651,1335672158656339977,"Replying to @afrozamannan and @CNNPolitics You are kidding, right? Joe is a three time losing presidential candidate. Can you say plagiarism?  ",0.07048610639839016,0.45359738414325607,0.072190315
Adam,@Adamzmeister,1607333848,1335672158656339977,Replying to @afrozamannan and @CNNPolitics Is @JoeBiden even telling the truth about his dog ? Nope . Hunter . Nope .  Tara reade? Nope nothing  ,0.05426388777942901,0.38137152555627934,0.028493466
