,username,userid,time,id,text,davidson,waseem,fountana
0,"Jessica M. MSN, FNP-C",@Jessicam6946,31516201.0,1332859572986531845,Well friends it's again time for me to go fight for patients lives who were infected with Trumps virus.  It's 25 days after the election & it still hasn't disappeared.    Mask up properly if you have to go out.  ,0.5291642496966623,0.3514990830154965,0.020235
42,Erin Valenzuela,@themrs805,1606593700.0,1332859572986531845,Replying to @Jessicam6946 Stay safe   ,0.035333376540873214,0.07542854727541375,0.024583071
43,WiscoJasmine ,@ArchHendricks,1606593708.0,1332859572986531845,Replying to @Jessicam6946 Be safe and thank you   ,0.061320807179665336,0.07616917751243933,0.015226223999999998
44,addiedidit,@addiedidit,1606593745.0,1332859572986531845,"Replying to @Jessicam6946 Hoping for your safety, once again.  ",0.09409917829073637,0.06653729823647822,0.029778767
45,John McLaren,@GjmMcLaren,1606593749.0,1332859572986531845,Replying to @Jessicam6946 Stay safe out there  ,0.0372564551647665,0.07855528893318499,0.020630818000000002
46,Coleen,@lovesthehabs,1606593761.0,1332859572986531845,Replying to @Jessicam6946 Keep up the fight  ,0.5054714687430151,0.0687261687760823,0.033605296
47,Deb Janssen,@DebJanssen5,1606593765.0,1332859572986531845,Replying to @Jessicam6946 #StaySafe #MaskUpAmerica   ,0.11278902876109688,0.17419716162068405,0.014506688
181,Mac and Montes. ,@riwaker,1606593783.0,1332859572986531845,Replying to @Jessicam6946 Thanks!  Be safe.  ,0.03179548140075065,0.07121671599629005,0.011897613999999999
182,AngelaRN24  ,@AngelaRN1124,1606593855.0,1332859572986531845,Replying to @Jessicam6946 stay safe sister  ,0.08237683307070195,0.1528282171944453,0.02778497
48,jason smiley,@FLeX_BoZaCK,1606593877.0,1332859572986531845,"Replying to @Jessicam6946 Thanks, and be safe!  ",0.021002876654522717,0.07117520475205219,0.019508563
49,Mike Williams @,@drummike2012,1606593878.0,1332859572986531845,Replying to @Jessicam6946 Be safe. Thank you!  ,0.06685258064839256,0.058806999658684016,0.016215114
183,Ruthie Long,@nurse_ruthie,1606593945.0,1332859572986531845,Replying to @Jessicam6946 Take care and stay safe my friend.  ,0.06309717921637317,0.10320106652102387,0.025775813999999998
50,Mary Anne Piper,@piper4ga,1606593950.0,1332859572986531845,Replying to @Jessicam6946 Always hoping you and your colleagues are able to stay safe.  ,0.05317963830571491,0.12417814073039662,0.012022237
184,Whirle,@Whirle9,1606593953.0,1332859572986531845,"Replying to @Jessicam6946 Be safe, kiddo  ",0.06793162056995812,0.06499330090102604,0.021132902999999998
185,D L Monroe,@DLMonroe2,1606593963.0,1332859572986531845,Replying to @Jessicam6946 Your patients are lucky and blessed to have you to fight for them. Be safe. Thank you.  ,0.16164721382794578,0.2078381731216144,0.011090678999999999
186,Jayne and Mike #JusticeForJayneAndMike!,@Npeach39,1606594025.0,1332859572986531845,Replying to @Jessicam6946 Be well.  ,0.28689968196308585,0.07903892734693198,0.01559867
187,Meldogone,@meldogone,1606594044.0,1332859572986531845,Replying to @Jessicam6946 Luv u.. keep fighting the good fight!!!: wish I could do more.  ,0.403608723799544,0.11261590927652075,0.23176865
188,Headhunter1,@Headhunter1,1606594053.0,1332859572986531845,"Replying to @Jessicam6946 Stay safe, Shero! (I know I say the same every night, when I see you have to go to work, but I do mean it.)  ",0.02171602940536653,0.28275768290639525,0.020567821
51,Ted Nails,@NailsTed,1606594083.0,1332859572986531845,Replying to @Jessicam6946 We love you Jessica.  ,0.1751918813303216,0.1299156407113296,0.028328597999999997
52,Jaz Brown,@TheRealJazBrown,1606594114.0,1332859572986531845,Replying to @Jessicam6946 God Bless and be safe! You are in my thoughts and prayers daily!  ,0.04576237263842501,0.2439139653033137,0.010855636
189,Michael Occ,@OccMichael,1606594158.0,1332859572986531845,Replying to @Jessicam6946 Be safe  ,0.0728008402209237,0.07153241302301977,0.019444667
53,EMTRRT ,@nps_rrt,1606594227.0,1332859572986531845,Replying to @Jessicam6946 Let’s do this   ,0.194142812755985,0.06400735985878006,0.16508375
54,Dee,@Royal_Dee1,1606594384.0,1332859572986531845,Replying to @Jessicam6946 Thank you. Please stay safe. Big hug coming your way!  ,0.026761245819032702,0.119942426793378,0.012773058
55,Mike,@tg14926,1606594403.0,1332859572986531845,Replying to @Jessicam6946 Please be safe and thank you for all that you do Jessica.  ,0.010422940761785732,0.2878005388156878,0.015809293999999998
190,debbie156,@debbie156,1606594406.0,1332859572986531845,Replying to @Jessicam6946   ,0.15231229210348196,0.03352323163434365,0.018375898
56,Andrea Grassby Valentini ,@GypsySpirit1946,1606594409.0,1332859572986531845,Replying to @Jessicam6946 Take care!   ,0.1458330836643099,0.09753452632188908,0.018730848999999997
57,Raytee,@keephope0,1606594441.0,1332859572986531845,Replying to @Jessicam6946 Thank you for all you do. Be safe  ,0.09418572695704824,0.17080090556834734,0.01816467
