,username,userid,time,id,text,davidson,waseem,fountana
0,Ben Meyerson,@BenDaMan122,31516201.0,1241559294618873858,Replying to @PollingPOTUS and @realDonaldTrump It came from China it started in China  ,0.2570197345562178,0.2257145868052534,0.019870017
90,CHD,@Trump_YankeeFan,1584826457.0,1241559294618873858,Replying to @PollingPOTUS and @realDonaldTrump   ,0.1517092940110501,0.09528882623420096,0.011168402
2,蟹肉汤,@Celest1a1,1584827271.0,1241559294618873858,Replying to @PollingPOTUS and @realDonaldTrump Does anyone call H1N1 an American virus?  ,0.08539474920013426,0.4145079862498717,0.018665904
4,Kwok Chun Ip,@ikc64,1584830367.0,1241559294618873858,"Replying to @PollingPOTUS and @realDonaldTrump I’m a Chinese and I think this is super fair
And seriously Chinese has been being racist towards different races all the time  ",0.017833546620540274,0.3673808222868581,0.46565375
91,Stand with HK ,@Jay91743745,1584831608.0,1241559294618873858,Replying to @PollingPOTUS and @realDonaldTrump #ChinaLiedAndPeopleDied  ,0.10717931697495664,0.21066495676472746,0.012669457
92,かえで⊿,@kaede__345,1584832463.0,1241559294618873858,Replying to @PollingPOTUS and @realDonaldTrump   ,0.1517092940110501,0.09528882623420096,0.011168402
7,pyi.bae,@LPoyii,1584832938.0,1241559294618873858,"Replying to @PollingPOTUS and @realDonaldTrump Wow, I can't believe people are actually getting angry about the names ""#WuhanVirus or #ChineseVirus “.
Like, you didn't bat an eye when you use African virus names like Ebola or Zika.
This sort of Chinese Supremacist toxicity must not stand.  ",0.0011445559444466615,0.6895010779567683,0.2796539
8,Lucas Wong,@IVANWONG1234,1584833430.0,1241559294618873858,"Replying to @PollingPOTUS and @realDonaldTrump Face the fact, just call it Chinese virus or China Virus.  ",0.1600474921763416,0.4977907408162715,0.023118932000000002
43,vc273d,@vc273d,1584834056.0,1241559294618873858,"Replying to @PollingPOTUS and @realDonaldTrump definitely a Chinese virus. But dun get it twisted with innocent people. Ppl from Hong Kong, Taiwan, Korea, Japan, Malaysia, Vietnam are NOT Chinese!!!! If you discriminate Chinese, we as other asian do not care. But make sure that one is Chinese first!!!  ",0.023294751686812238,0.4242441334950952,0.08432904
38,hchc,@hhhccc00,1584834059.0,1241559294618873858,Replying to @PollingPOTUS and @realDonaldTrump Can we still call it Chinese Food or is that racist?  Is it fair? So confused.  ,0.20265241868927772,0.3755105807941673,0.18612339
93,Vanessa ,@sajujuandjuju,1584834200.0,1241559294618873858,Replying to @PollingPOTUS and @realDonaldTrump #CCP tried to blame the #WuhanCoronavirus on the US first.. It’s only fair for the US to state the fact that it originated from China.  ,0.16634930543576856,0.4672558255039586,0.048126113
94,Lucy,@Lucy11446907,1584835331.0,1241559294618873858,Replying to @PollingPOTUS and @realDonaldTrump A huge gift from China.  ,0.025080451495848213,0.23763017445274856,0.013120592
10,小白鼠先生,@shiroihamusan,1584836152.0,1241559294618873858,"Replying to @PollingPOTUS and @realDonaldTrump The ""Chinese"" here represent the origin only, not the people
Why are people always blaming racism when it comes to issue about China?  ",0.2956759611790551,0.5069072055068335,0.10867543
40,taeyeon,@taeyeonbf_is_me,1584836663.0,1241559294618873858,"Replying to @PollingPOTUS and @realDonaldTrump Yes from a HongKonger!
It’s made by and from China.
Why not Chinese Virus?  ",0.017690405910862544,0.3203628090881341,0.026206806000000003
95,LoveHongKong 反惡法，真普選,@love8Aug,1584836975.0,1241559294618873858,"Replying to @PollingPOTUS and @realDonaldTrump It is Okay to Call (Chinese Virus). 
But maybe (Wuhan Virus) is Better.
We should never forget Li Wenliang, a Wuhan doctor who had accused of rumors by the CHINA GOVERNMENT.  ",0.037374858955897365,0.4232945270660637,0.036694124
45,kenk,@Ken_k0123,1584836999.0,1241559294618873858,Replying to @PollingPOTUS and @realDonaldTrump Please call it Chinese WUHAN Virus  ,0.023538947621090912,0.2644392832666677,0.020004888999999998
48,Zhe Li,@ChiantiLee1,1584837292.0,1241559294618873858,Do you think the world calling Chinese virus will do you any good? Nobody cares about if you are from hongkong or other place.  You have Chinese face you will be attacked if this goes on. Please DO NOT be an Idiot  ,0.1335655040534463,0.6655065323101473,0.1823165
9,温故知新,@Radiant72324288,1584838418.0,1241559294618873858,H1Z1=US virus  ,0.2453429298663803,0.0596590596326829,0.023001062000000003
46,Freedom HK,@FreedomHK6,1584839481.0,1241559294618873858,"Replying to @PollingPOTUS and @realDonaldTrump Made in China, what else can we call it ? #ccpvirus or #wuhanvirus sounds good  ",0.06488481325516451,0.35158969197401346,0.013033818
49,taeyeon,@taeyeonbf_is_me,1584840204.0,1241559294618873858,"Don’t be nonsense.
Did German Measles and Spanish Flu do any good for Germans and Spanish.  ",0.09458412510960748,0.32860665418064405,0.17408708
96,Jo,@Jo49326850,1584840375.0,1241559294618873858,Replying to @PollingPOTUS and @realDonaldTrump #ChinaLiedPeopleDied  ,0.10012039929231756,0.21066495676472746,0.020419667
47,sf3ub7l33741,@fu7371,1584840802.0,1241559294618873858,"Replying to @PollingPOTUS and @realDonaldTrump The outbreak of #ChineseVirus is due to China's authoritarian rule. Cover the truth, suppress those who disclosed the truth.

Now China is trying to shifting its responsibility, it is necessary to call as #chinesevirus. Otherwise, no one will learn from that lesson.  ",0.003580784722033411,0.5853056329761362,0.021404844
59,HKpplAddOil,@HKPopoDie4Ever,1584841232.0,1241559294618873858,"Replying to @PollingPOTUS and @realDonaldTrump Should we call “Chinese something“ ever after? Will i become racist when i call my dinner to Chinese food, which cooked in Chinese style? LMFAO 

#ChineseVirus is the right term 
To all snowflakes and leftard people.  ",0.04714994361470564,0.41726551989050414,0.039151862
18,Harry Lai,@toourlife,1584844392.0,1241559294618873858,H1Z1 = video game  ,0.03311090520046102,0.02823188329186062,0.02088733
60,Mark HK,@MarkHK15,1584846706.0,1241559294618873858,Replying to @PollingPOTUS and @realDonaldTrump   ,0.1517092940110501,0.09528882623420096,0.011168402
44,vc273d,@vc273d,1584855459.0,1241559294618873858,@slowramsey yeah other asians are encountering these all because of shameless chinese like you. Westerners need to realize that all asian except chinese have no role in originating the virus. Only chinese should be blamed and discriminated.  ,0.15112065993266152,0.6587894403869959,0.26372063
19,温故知新,@Radiant72324288,1584855505.0,1241559294618873858,lol  ,0.3743640596028476,0.040319314073902,0.035130356
143,萊克多爸蛙,@old_dirt_turtle,1584856642.0,1241559294618873858,Insulting Chinese can make your mother feel happy when she fucked by Chinese?  ,0.926756831364812,0.18562181539914566,0.9137036000000001
58,fu jacky Fight For Trump,@fujacky2,1584863783.0,1241559294618873858,Replying to @PollingPOTUS and @realDonaldTrump   ,0.1517092940110501,0.09528882623420096,0.011168402
61,Sunday fever,@Sandyhk8,1584868552.0,1241559294618873858,Replying to @PollingPOTUS and @realDonaldTrump No doubt. Yes yes yes yes  ,0.0960402670022491,0.11687300446448658,0.04303268
13,pyi.bae,@LPoyii,1584878631.0,1241559294618873858,"Before Trump and WHO, I had called it #WuhanVirus or #ChineseVirus. WHO called #COVID19 to help the CCP cover up the facts of origin of the virus.  ",0.1162992241270943,0.4550705829244229,0.052747175
14,pyi.bae,@LPoyii,1584880639.0,1241559294618873858,"That's why we think it must be called #ChineseVirus. If not, future generations or some people now really mistakenly believe that it originated in the United States. If it wasn't for China's slander, people wouldn't care too much about the name.  ",0.05593761001084152,0.5395873097510232,0.06937515
15,pyi.bae,@LPoyii,1584880870.0,1241559294618873858,"many. If you really want to see, I can find it to you.  ",0.2413177007590534,0.05860764547421525,0.013601053500000002
16,pyi.bae,@LPoyii,1584881579.0,1241559294618873858,"https://twitter.com/asdffgqwertty/status/1241751405033074688?s=21…

Can you translate it yourself? She said the U.S. made the virus and entrap China.
In fact, there are many similar messages. If they see people saying #ChineseVirus , they will attack and abuse others. I am also often abused by them. This Tweet is unavailable. ",0.9539857511291356,0.5640590892001892,0.02625534
41,Dr Chris Barnes,@drbarnesbangor,1584891614.0,1241559294618873858,Replying to @PollingPOTUS @tartanmog and @realDonaldTrump Perfectly fair.  Their disgusting eating habits and animal barbarism led to this. PEOPLE DONT EVER FORGET!  ,0.0017880242128358152,0.4016201362761525,0.26265759999999994
12,givemefreedomordeath,@potatootoo_,1584897693.0,1241559294618873858,Replying to @PollingPOTUS and @realDonaldTrump Definitely yes.  ,0.04072424480494613,0.14015673837457235,0.02839813
97,PAL On XBOX,@PALInTTR,1584900958.0,1241559294618873858,Replying to @PollingPOTUS @hkgetv and @realDonaldTrump Is it fair to call it the Japanese Encephalitis ?  ,0.031662548402482414,0.3901342203788927,0.015140523999999999
142,PAL On XBOX,@PALInTTR,1584901042.0,1241559294618873858,also Japanese Encephalitis  ,0.10463888105841973,0.08724699594380965,0.028382347999999998
22,alan wong,@alanwon90535600,1584902221.0,1241559294618873858,Replying to @PollingPOTUS and @realDonaldTrump   ,0.1517092940110501,0.09528882623420096,0.011168402
98,Aswideassea,@aswideassea,1584903410.0,1241559294618873858,Replying to @PollingPOTUS and @realDonaldTrump   ,0.1517092940110501,0.09528882623420096,0.011168402
23,Aswideassea,@aswideassea,1584903512.0,1241559294618873858,  ,1.7657473994997902e-130,0.01813247552960133,0.010068049
65,WaiM CHAN,@ChanWaim,1584905344.0,1241559294618873858,"Replying to @PollingPOTUS and @realDonaldTrump Name form original, why not ?  ",0.04572042990461872,0.2400722753027976,0.017542916999999998
66,keellly,@SWHK_5Demands,1584907717.0,1241559294618873858,"Replying to @PollingPOTUS and @realDonaldTrump The virus is from Wuhan,China and so it is fair to call it “CHINESE VIRUS”.  ",0.03676998733887403,0.3402888463248349,0.011366085
67,Coffee and bread,@Y_NWA96,1584908560.0,1241559294618873858,Replying to @PollingPOTUS and @realDonaldTrump Absolutely #ChineseVirus #ChinaLiedPeopleDied  ,0.038595834128566986,0.18695023595968044,0.038333032
