username,userid,time,id,text,davidson,waseem,fountana
Catturd ™,@catturd2,31516201,1137159667245834243,"If Joe Biden does the disgusting, creepy thing he does to women in front of the cameras. 

What does he do when the cameras are off?  ",0.6648329918753678,0.4011779889663439,0.043379605
NICKELBACK AIN’T THAT BAD,@SdDerscot,1559935200,1137159667245834243,Replying to @catturd2 You know spanky.......  ,0.048226999040267816,0.29269778320745116,0.035073068
Joel Guthrie,@JoelGuthrie32,1559935200,1137159667245834243,Replying to @catturd2  GIF ,0.12132304099167883,0.10212028214486892,0.011404799
Logical,@SherryDavis8,1559935215,1137159667245834243,Replying to @catturd2 I think we all know...#epsteineisland  ,0.12167048050975168,0.29305948026275386,0.10005245
Jeff Looney,@JeffLooney3,1559935243,1137159667245834243,Replying to @catturd2   ,0.12516280664989718,0.03352323163434365,0.013349859
Arch Stanton,@ArchSta33796501,1559935259,1137159667245834243,Replying to @catturd2 He could be a crossdresser  ,0.11245261997225497,0.06161315214107039,0.04902319
,@MaederMae61,1559935292,1137159667245834243,Replying to @catturd2 Geeze! Didnt want to go there! The guy is a lieing creep!  ,0.31997458318391814,0.10304506339243737,0.76910895
Stephen Clint Ary,@bagrinder_clint,1559935311,1137159667245834243,Replying to @catturd2 Don't ask don't tell.  ,0.4057537485431072,0.07761381962856782,0.029439105
Conservative/Cowboy,@6988Cowboy,1559935352,1137159667245834243,Replying to @catturd2 I have wondered about that  ,0.1390828297329312,0.09979356896068756,0.02080091
Pebbles,@Pebbles91919038,1559935371,1137159667245834243,Replying to @catturd2  GIF ,0.12132304099167883,0.10212028214486892,0.011404799
Deni D ,@spearsdeni,1559935377,1137159667245834243,Replying to @catturd2   ,0.12516280664989718,0.03352323163434365,0.013349859
rinkgirl,@rink_linda,1559935382,1137159667245834243,we need a gif of Joe smelling cow farts  ,0.1786861564365541,0.09986274841607491,0.67055464
