username,userid,time,id,text,davidson,waseem,fountana
God,@TheTweetOfGod,31516201,1347080647651692549,"Joe Biden will not be the 46th President of the United States.

He'll be the 47th.  ",0.1031997176277152,0.258119268013823,0.08495936
TaiyeTyson,@TaiyeTyson,1609984246,1347080647651692549,Replying to @TheTweetOfGod God is on weed  ,0.34457383416966314,0.13648241423868349,0.11016744
Brennan Keller,@kellerb57,1609984250,1347080647651692549,Replying to @TheTweetOfGod I'm actively hoping for this now  ,0.07048897721486744,0.03377517776752201,0.017892709
No more Malarkey  ,@46Presidency,1609984253,1347080647651692549,Replying to @TheTweetOfGod Nah ! He’ll be 46th  ,0.34137958838080795,0.1018955805757625,0.053684972
Roger,@uzer4life,1609984254,1347080647651692549,Replying to @TheTweetOfGod Possibly  ,0.11511144142139113,0.08290327536203801,0.012422158
Bobby,@GodlessInOK,1609984266,1347080647651692549,Replying to @TheTweetOfGod  GIF ,0.15509889213062503,0.10212028214486892,0.01717914
Matthew reist,@ReistMatthew,1609984267,1347080647651692549,Replying to @TheTweetOfGod Goddamn you scared me for a sec GIF ,0.7609250532851639,0.21399834285018532,0.71107167
MOB=March on Blue,@MOB_to_POLLS,1609984267,1347080647651692549,"Replying to @TheTweetOfGod Yes, eventually  ",0.12424143907838346,0.07906383591063716,0.024552874
Dirk Duggler,@lennon041285,1609984274,1347080647651692549,Replying to @TheTweetOfGod Some unborn kid will one day be the 420th  ,0.19126731457223517,0.13480384536638407,0.029311609
The Failing Joseph P Simon,@JosephPSimonLaw,1609984274,1347080647651692549,Replying to @TheTweetOfGod Let’s hope!  ,0.10264716365790989,0.07578422517014151,0.019843217
J Evans Pritchard PhD,@pritchard_phd,1609984277,1347080647651692549,"Replying to @TheTweetOfGod Do us all a favour and cause some plagues or something.

Oh, wait ...

Swarm of locusts?  ",0.022102988139298077,0.2585561225525366,0.05346189
StarK ,@iamstark01,1609984278,1347080647651692549,Replying to @TheTweetOfGod Can't wait for 21st  ,0.0706220329234947,0.09637945753396657,0.040984422
Kevin Winter,@KevinPWinter,1609984279,1347080647651692549,Replying to @TheTweetOfGod From your lips to.....well.....you know  ,0.21675227469574726,0.49944636191248787,0.028736882
Monty of Dodgington,@Monty_Dodge,1609984281,1347080647651692549,Replying to @TheTweetOfGod Pence 46th?  ,0.16302131452880794,0.10205275315073561,0.05481095
Morat,@morat666,1609984294,1347080647651692549,Replying to @TheTweetOfGod He'll be the 45th. The orange one didn't count.  ,0.284084101954053,0.1488204819389017,0.10798781
Not My Circus Not My Monkeys,@geoffreyemerson,1609984295,1347080647651692549,Replying to @TheTweetOfGod There's no way he gets impeached with two weeks left.  ,0.39357954833532055,0.12288511358266334,0.09744356
Pamela Fenelon Moran,@PamFMoran,1609984299,1347080647651692549,"Replying to @TheTweetOfGod I see what you're doing there, God.  ",0.3147226649297126,0.07255908576872284,0.03576012
alexengwete,@alexengwete,1609984304,1347080647651692549,Replying to @TheTweetOfGod God is a living Buddha  ,0.11698231370846573,0.19397273738296836,0.03026227
Kizzy The Bold,@SleepyKizzy,1609984311,1347080647651692549,Replying to @TheTweetOfGod Let it be so  ,0.17231082414396307,0.0877970452498527,0.06486905
MissAmynae. I'd have a scrap.,@MissAmynae,1609984312,1347080647651692549,Replying to @TheTweetOfGod You willing. From your mouth to your ears.  ,0.2255077959752246,0.12925185798328304,0.011338818
Susan Robinson,@CatzillaSue,1609984319,1347080647651692549,"Replying to @TheTweetOfGod Is this a prophesy, or an order?  ",0.08410766382362869,0.5255686333634241,0.024027245
 Donald Braden ,@DonaldMBraden,1609984319,1347080647651692549,Replying to @TheTweetOfGod and @netbacker The senate announced they are fleeing the Capitol tomorrow.  ,0.04333395590985947,0.1838296701163404,0.041063055
Act of God (certified. stays @ home),@RaviKundurthi,1609984328,1347080647651692549,"Replying to @TheTweetOfGod Amen Quote TweetGod@TheTweetOfGod · Jan 7Joe Biden will not be the 46th President of the United States.

He'll be the 47th. ",0.11920840930064394,0.3458964030806244,0.026653286
Galactic Fleet Cmdr,@NSAtookmyID,1609984329,1347080647651692549,Replying to @TheTweetOfGod From your lips to your ears  ,0.309048438166303,0.13141127882332734,0.013101965
Eric Pouhier,@EricPouhier,1609984331,1347080647651692549,Replying to @TheTweetOfGod   ,0.1598132086675325,0.03352323163434365,0.012079239
Ginny,@GinnyFoster69,1609984335,1347080647651692549,Replying to @TheTweetOfGod I hope so. But doubt it.  ,0.5429723918939868,0.12077614527944688,0.03257036
Girl on Fire,@CallAFireman,1609984339,1347080647651692549,Replying to @TheTweetOfGod Please @TheTweetOfGod Let it be!  ,0.035063223946752646,0.18780363032641423,0.030586828
Rusty Shakleford,@snowgimper,1609984339,1347080647651692549,Replying to @TheTweetOfGod No one can order the DC national guard except the president. And Pence ordered the DC guard today.  ,0.010840302856606348,0.42935836920731274,0.34216082
L.J. Baardsen,@linnita01,1609984340,1347080647651692549,"Replying to @TheTweetOfGod Here I am, actively hoping for President Pence.  ",0.030076962811866476,0.08379676663829785,0.025306879
Portland Beer ,@Portland_Beer,1609984342,1347080647651692549,Replying to @TheTweetOfGod Clever.  ,0.12376674553006257,0.09054931584021247,0.012067762
Jennifer Mascia,@JenniferMascia,1609984348,1347080647651692549,Replying to @TheTweetOfGod you heard it here first  ,0.2779628963927031,0.12835439838746635,0.042561024
rainy days,@wheresistherain,1609984360,1347080647651692549,Replying to @TheTweetOfGod #25thAmendmentBeforeWeAllDie  ,0.13342400316717143,0.10771200681599333,0.025863472
Nasty Woman  #Black.Lives.Matter.,@devora_manier,1609984369,1347080647651692549,Replying to @TheTweetOfGod   ,0.1598132086675325,0.03352323163434365,0.012079239
Grady Booch,@Grady_Booch,1609984370,1347080647651692549,Replying to @TheTweetOfGod  GIF ,0.15509889213062503,0.10212028214486892,0.01717914
101,@jamespatrick101,1609984371,1347080647651692549,"Replying to @TheTweetOfGod Ah crap, what an I going to do with that set of ""46"" pint glasses I bought?  ",0.1463092963035801,0.11171947924585932,0.17385869
