,username,userid,time,id,text,davidson,waseem,fountana
0,Charlie Kirk,@charliekirk11,31516201.0,1239049308558614530,"Did you know:

Three Maryland natives made a full recovery after testing positive for the China Virus

5 million+ new tests are in production

The stock market is on the rise again

Why doesn’t the media report on positive developments?

I guess it doesn’t fit their narrative

  ",0.0029349694081936147,0.5225869428225132,0.054253973
23,JackDavid,@TheDormRoomTalk,1584227584.0,1239049308558614530,Replying to @charliekirk11 Because all they care about is making trump look bad  ,0.3035212158376922,0.2324048736898621,0.028465757
1,leon pancetta,@d1sc0urse,1584227629.0,1239049308558614530,Replying to @charliekirk11 Like Powhatan people? What do you mean “native?”  ,0.4311753228082194,0.2049658940635361,0.027228242000000003
25,Kurt Cobain was Killed,@wilcobaby77,1584227630.0,1239049308558614530,Replying to @charliekirk11 Dems can’t put their agenda aside for one minute and care about the people they say they can “fix”. Just atrocious  ,0.12280420158768054,0.4547475545033781,0.17336573
66,butrfly,@lawrenaa,1584227640.0,1239049308558614530,Replying to @charliekirk11 They simply can’t owned by soros  ,0.08865853020209531,0.195922581804151,0.05264878
67,Elliot Ness,@ejnessit,1584227650.0,1239049308558614530,"Replying to @charliekirk11 They did report the market rise. All day. But, that was one day it rose. Too soon to say ""on the rise again"".  ",0.01813923269958385,0.26455445165947683,0.02123362
34,Tracy...,@TracyJohnson205,1584227710.0,1239049308558614530,Replying to @charliekirk11   ,0.15981320866753249,0.03352323163434365,0.00968121
69,Muhammad Nasir,@nasir_acc80,1584227762.0,1239049308558614530,Replying to @charliekirk11 Because media getting feed from #CronaVirus  ,0.08410261317227022,0.1169715386250572,0.025927566000000003
21,Armando Mayor,@ArmandoMayor47,1584227770.0,1239049308558614530,Replying to @charliekirk11 The media are just good at reporting fake news that’s all they do cos they have no interest on positive infos  ,0.3062044362900165,0.3173853256242565,0.0140907345
70,Victor L. Nickson,@VictorLNickson2,1584227863.0,1239049308558614530,Replying to @charliekirk11 5 million in prodction? We were told  a million had already gone out last week.  ,0.08616990446450667,0.37044569327280497,0.014915756
2,Classical Liberal,@limitedgovt2020,1584227869.0,1239049308558614530,Replying to @charliekirk11 I wouldnt want to be making that stock market prediction about monday right about now  ,0.12349721729914825,0.21686258647643972,0.026476502000000002
3,Alexander Padilla,@Alexpad,1584227884.0,1239049308558614530,Replying to @charliekirk11 Their narrative is Trump is not a good leader and focusing on the potential body count.  ,0.03087726908937389,0.3563108920966106,0.008776553000000001
112,月光山,@wgz4OYf7tjkVmjb,1584227939.0,1239049308558614530,Replying to @charliekirk11 這真是好消息，其實這個病毒只是傳染力強，只要適當治療，給予過程中呼吸支持（氧氣，葉克膜）就能康復，台灣有很完整的醫療，只要不隱瞞疫情，民心穩定，很快就過去  ,0.5447883079688329,0.03352323163434365,0.04759766
113,Jean Baker,@SLVRHAIR1,1584227949.0,1239049308558614530,Replying to @charliekirk11 The media’s too busy blabbing about Trump’s Wuhan virus test.  ,0.1571703639828113,0.33833406327544113,0.024877826000000002
