username,userid,time,id,text,davidson,waseem,fountana
Steven Beschloss,@StevenBeschloss,31516201,1285423920594563072,"If Trump is going to start virus “briefings,” which is to say spread disinformation & feed his broken ego, then reporters should stick to asking him about Dr Fauci, failed testing, Russian bounties to kill US soldiers & his anti-constitutional secret police ops. Time to be tough.  ",0.050546633696042405,0.2776353561346938,0.07888398
Travis Bickle,@TaxiDrvr,1595284236,1285423920594563072,Replying to @StevenBeschloss Been waiting years for this.   But they are not courageous enough to do it.  To sacrifice their careers by taking a hard line with a petulant so called potus. To tell the King he has no clothes.  ,0.7904624775002586,0.35625665340540175,0.047662634
Deb L Gibian,@gibiande,1595284313,1285423920594563072,"Replying to @StevenBeschloss So true. Plus, it's the fastest way to get him to stop showing up for the briefings.   ",0.4510501157551923,0.10590791231752195,0.014029313
Rupert Villanueva,@RupertVillanue2,1595284368,1285423920594563072,Replying to @StevenBeschloss Acosta is gonna go gun ho on tRump tomorrow.  ,0.277830043327399,0.11345400120634046,0.03848844
M■squared,@MartinMott,1595284370,1285423920594563072,"Replying to @StevenBeschloss Long overdue to stand firm, be tough, stay vigilant. Make him answer... or if he chooses, let him walk away and pout.  ",0.09725604024694905,0.3605739714600431,0.06699675
san,@sandzNJ,1595284421,1285423920594563072,"Replying to @StevenBeschloss It’s just amazing at this point in his shit show...anyone would even care to hear him speak, let alone think it’s credible information. He’s said it out loud, he’s doing it as a campaign move...  ",0.9856623479782732,0.3775757152493578,0.04070736
TBarCo,@TBarCo2,1595284425,1285423920594563072,"Replying to @StevenBeschloss Not tough, be brutal.  ",0.259432914537623,0.09646908267647479,0.023635294
Tom Eckles,@tomeckles,1595284447,1285423920594563072,"Replying to @StevenBeschloss Journalists, watch Chris Wallace interviewing trump if you want to know how it’s done.  ",0.14981764281208146,0.24998056231083343,0.012667616
Alex Vitalia won’t retweet profanity Vote Dems!,@AlexVita9,1595284467,1285423920594563072,Replying to @StevenBeschloss Maybe reporters should smuggle Chris Wallace into the room to ask questions  ,0.23567960128168866,0.25696825165854775,0.025923084
Forever is Fleeting,@CyndyOK,1595284480,1285423920594563072,"Replying to @StevenBeschloss If the medical doctors on the covid team will not be the primary staff doing the briefing, media should walk out rather than validating the farce.  Not one single question just walk out.  ",0.024710999567027554,0.47981368854659284,0.13076569
Smith,@Jdavesmith0001,1595284579,1285423920594563072,Replying to @StevenBeschloss Well ...I say time to be real journalists for first time in 4 years.  ,0.8976163526913815,0.3658193590035674,0.013030396
ReluctantActivist,@ReluctantActvst,1595284702,1285423920594563072,"Replying to @StevenBeschloss and @lesleyabravanel has the press even once pressed him for a response regarding Putin, the bounties, or their disinformation campaign?  ",0.056178282122586444,0.33707094747728356,0.053672444
MaterialMatt - Anti Seditionists.,@MM2LLC,1595284710,1285423920594563072,"Replying to @StevenBeschloss Seriously, if there are no ""experts"" present to offer realistic guidance, then it should be accurately billed as a ""campaign event for Trump 2020"" and treated accordingly.  ",0.02690888776453744,0.445055249421052,0.014080577
Nancy Robinson,@nancyyourfriend,1595284728,1285423920594563072,Replying to @StevenBeschloss And why it takes over a week to get test results for the average COVID tests? The WH gets their results quicker. This should be top priority for the Trump administration but it isn't. Hiding numbers are easier.  ,0.0007893574423511465,0.4551891278950354,0.02431387
walter_e,@No_body92753544,1595284735,1285423920594563072,Replying to @StevenBeschloss The truth is trump's kryptonite  ,0.15832192070830658,0.14040815479506477,0.045622583
Lesley Abravanel,@lesleyabravanel,1595284801,1285423920594563072,"I haven’t heard it yet if they have, have you?  ",0.48875571163065257,0.10072324666564944,0.07011067
