,username,userid,time,id,text,davidson,waseem,fountana
0,Lynn Beckman,@lynn1219,31516201.0,1264411793436205062,Replying to @LWHaynes and @scottpasmoretv I honestly think that in my 3 years on Twitter you are the most unintelligent person I have ever encountered.  ,0.6806019688802283,0.25139173451303554,0.015050657
11,Scott Pasmore,@scottpasmoretv,1590270330.0,1264411793436205062,No covid concerns at the lake of the ozarks #loto  ,0.30858268192922195,0.14142127697034593,0.03431807
73,thisonelamename,@thisonelamename,1590277772.0,1264411793436205062,Replying to @LWHaynes and @scottpasmoretv  GIF ,0.10926757643238166,0.20192176198219736,0.017036604
74,Kenny,@WarlockKenny,1590278342.0,1264411793436205062,"Replying to @LWHaynes and @scottpasmoretv I’m thinking slavery and Japanese internment bears the lockdown, but neither of those inconvenienced you...  ",0.04749608075033026,0.5482173873603786,0.031937532000000005
63,d will,@DwilloCa,1590280283.0,1264411793436205062,"Replying to @LWHaynes and @scottpasmoretv People like you, who ignore reason, science, and common decency, are the reason the Republican Party does not exist as a political force in California anymore. No one wants to deal with people who hate their state, hate their country, and hate the idea of a govt by the people.  ",0.9031617078586246,0.6672479052483199,0.08406777
33,Mattie - 18 Hours  ,@Matdredalia,1590281601.0,1264411793436205062,Replying to @LWHaynes and @scottpasmoretv Oh look. Another Russian bot.  ,0.033401201005306976,0.1819720204440579,0.10431109
71,Onein7Billion,@BillionOnein7,1590281681.0,1264411793436205062,Replying to @LWHaynes and @scottpasmoretv   ,0.11856800737311783,0.09528882623420096,0.009015456
28,somegirl,@somegirl505,1590282529.0,1264411793436205062,"Replying to @LWHaynes and @scottpasmoretv ""Science experts"" Dude...... GIF ",0.10866188193573532,0.3103331735070811,0.020271903
34,white twink™,@collecttrash,1590283727.0,1264411793436205062,Replying to @LWHaynes and @scottpasmoretv Did you buy this yet?  ,0.09051786996164818,0.1293670054324928,0.014382978000000001
2,nomad,@nomadic1960,1590284997.0,1264411793436205062,"Replying to @LWHaynes and @scottpasmoretv That moment when you realise science education,  is better in Africa than America  ",0.11212212593622144,0.43492375357599466,0.012470793
1,Willian,@WillSil_98,1590285533.0,1264411793436205062,"The worst part is there are clearly people who think the same way as he, he isn’t the only one. Is sad cause atm a lot of people think everything is “fake news”, so they don’t even know what is going on. Why do you think this person sounds so unintelligent.  ",0.7622148779381877,0.42462500203578013,0.23621237
35,NotSoAwry #RavingInnerCityLunatic,@totallyawry,1590287082.0,1264411793436205062,Replying to @LWHaynes and @scottpasmoretv  GIF ,0.10926757643238166,0.20192176198219736,0.017036604
36,Che Sankara,@SankaraChe,1590288081.0,1264411793436205062,Replying to @LWHaynes and @scottpasmoretv   ,0.11856800737311783,0.09528882623420096,0.009015456
3,Mark Estrada,@markaestrada,1590297679.0,1264411793436205062,Replying to @LWHaynes and @scottpasmoretv It’s always funny to see people who do not realize that republicans are currently in charge. Not democrats. I hate to tell you if you didn’t know but @realDonaldTrump is president.  ,0.4429526179815612,0.5623787325986087,0.051403858
5,Erin,@ehall43,1590299360.0,1264411793436205062,Replying to @LWHaynes and @scottpasmoretv Please explain how more are going to die from the lockdown than the virus. The entire world minus 2 or 3 countries went on lockdown. The difference is those countries didn't have trump supporters defying it. They followed it and recovered... us... well the death will continue.  ,0.0006742632918235874,0.5123035812596604,0.02417688
37,Jim Nagle,@jimbos1980,1590307503.0,1264411793436205062,Replying to @LWHaynes and @scottpasmoretv   ,0.11856800737311783,0.09528882623420096,0.009015456
7,JDashya,@joyfergie,1590307826.0,1264411793436205062,Yep totally didn't respond with policies in time to stop the spread & save 100k American lives - even stay at home orders were to late to help  ,0.14224543471618026,0.16044899682014194,0.110363975
8,MrsWhatsIt  20JAN21,@Rainbird42true,1590308649.0,1264411793436205062,"Replying to @LWHaynes and @scottpasmoretv 1000 out of 100,000.  Read their names. They were all loved by someone.  ",0.07219202349004214,0.33655557089171084,0.01766273
64,Matt Martin,@matthewjmartin_,1590310601.0,1264411793436205062,Replying to @LWHaynes and @scottpasmoretv The rest of the world has managed to adhere to social distancing but for some reason the American right-wing think they are the only ones dealing with this crisis. America is always the trouble maker. Democrats are just following the policies which have saved lives elsewhere.  ,0.013037949492700884,0.6523696226956294,0.09599060000000001
75,Rich Swinton ,@RicoSuaveJD,1590310753.0,1264411793436205062,Replying to @LWHaynes and @scottpasmoretv 100k dead because of people like you  ,0.5336462004359298,0.2410570976158321,0.050660316
38,Dano Gruen,@fotodano,1590310967.0,1264411793436205062,Replying to @LWHaynes and @scottpasmoretv #botspotted  ,0.10535953686431004,0.21066495676472746,0.026085246
72,Johnathan “Bot” Bluefeld,@St70242196Starr,1590311238.0,1264411793436205062,"Without American $$$ after WW2, Germany would be nothing. You’re welcome and you can pay us back anytime.  ",0.12446958670239948,0.19073935456955424,0.024307707
67,Mr.Naz,@ThatGuyMrNaz,1590311685.0,1264411793436205062,Replying to @LWHaynes and @scottpasmoretv   ,0.11856800737311783,0.09528882623420096,0.009015456
10,Isabelle Marinozzi,@bellemarinozzi,1590311925.0,1264411793436205062,Replying to @LWHaynes and @scottpasmoretv As someone who lost their father to this virus due to people’s ignorance and negligence I dare you to say this to my face.  ,0.8576934374768498,0.31041187123025604,0.016070496
39,Ronald,@RB_Scott_80,1590313046.0,1264411793436205062,Replying to @LWHaynes and @scottpasmoretv Interesting account Lyle. Started in 2011 but didn't begin tweeting until just before 2016 election.  Ruski  ,0.007198245757969727,0.15401429662985386,0.014691038
43,Michael Fabus,@mikefabus,1590313623.0,1264411793436205062,Replying to @LWHaynes and @scottpasmoretv  The following media includes potentially sensitive content. Change settingsView ,0.024453502700937588,0.15465274622145864,0.016126515
40,Ronald,@RB_Scott_80,1590314503.0,1264411793436205062,It's a classic Russian bot farm account. Only controlled during work hours in Minsk  ,0.010904544542977429,0.12574344294496154,0.040342726
41,President-Elect Nathan Explosion  #brutal,@N3S73,1590315214.0,1264411793436205062,"""Everything I don't agree with on Twitter is a Russian bot.""   ",0.4997320174696581,0.06928575264026876,0.3893448
22,Stephanie Enger-Moreland,@Blondeness5,1590321146.0,1264411793436205062,Replying to @LWHaynes and @scottpasmoretv   ,0.11856800737311783,0.09528882623420096,0.009015456
44,Steve,@UK_Dolphins88,1590324851.0,1264411793436205062,Replying to @LWHaynes and @scottpasmoretv Oh those pesky science experts and their “facts” always ruining things for everyone GIF ,0.13779867239405091,0.22195063516563,0.023201542000000002
30,Pardon Debit Card: Reloaded,@PebbleShiny,1590331853.0,1264411793436205062,"Replying to @LWHaynes and @scottpasmoretv The reason the death toll is 100k, and not a million, is because of the lockdown.  ",0.3657483352975376,0.4400509194148692,0.018256803999999998
