username,userid,time,id,text,davidson,waseem,fountana
Get On Gab Now!,@Lermont,31516201,1336549048262639617,"@BrianFrosh You MUST have Maryland join in the #TexasLawSuit. You MUST fight for #ElectionIntegrity and prevent citizens living in your State from being disenfranchised by the lawlessness of officials in Wisconsin, Michigan, Pennsylvania, and Georgia! Act fast!  ",0.0016661895714613537,0.6408917277471914,0.018047301
Stephanie Anne Trump,@TrumpKennels,1607525463,1336549048262639617,Replying to @Lermont and @BrianFrosh Biden is the president elect. I cannot wait for 1/20/21.  ,0.051698593023780146,0.33528367951240234,0.015390432
David Gaines Ⓥ ,@NatsAndCats,1607526030,1336549048262639617,"Replying to @Lermont ""Follow me on Parler"" was all I needed to see here.   ",0.07895026437978493,0.1306776082042866,0.058522977
Tracie Wear A Bleeping Mask  W,@Pinkstucco80,1607526121,1336549048262639617,"Christian nationalist, too.  ",0.13664459872695064,0.5616263190312624,0.06809934
 Corey ,@CoreyThoesen,1607526276,1336549048262639617,Replying to @Lermont and @BrianFrosh  GIF ,0.08447451735184185,0.20192176198219736,0.028934263
Kelly Somers,@KellySomers7,1607526319,1336549048262639617,Replying to @Lermont and @BrianFrosh We in Maryland know Joe beat Trump! GIF ,0.07395575458107231,0.25147699747402985,0.032802384
Nathaniel Gardner ,@tkdcoach,1607526364,1336549048262639617,"Replying to @Lermont and @BrianFrosh You have a f'd up definition of lawlessness, grampa.  ",0.02420106895111252,0.2604296319726775,0.1447523
Andrew Blakey,@robogeographer,1607526441,1336549048262639617,Replying to @Lermont and @BrianFrosh It must suck to be so intellectually unprepared for life in the 21st century.  ,0.04324127987824432,0.4348439565742392,0.041098796
Sheba Mom,@EAG920,1607526696,1336549048262639617,Replying to @Lermont and @BrianFrosh Why should Maryland join in this ridiculous lawsuit?  Maryland had no problems with their election!  Maryland has almost always been predominantly Democratic state!  Rarely has this state even turned purple in a Presidential Election!  ,0.02952177709725965,0.5137992042994103,0.27238664
յօհղ,@OrAroundTen,1607528950,1336549048262639617,Replying to @Lermont and @BrianFrosh Trust the plan!   ,0.08780021375280524,0.20718427383782387,0.031889375
Grant Oden,@GrantOden2,1607528968,1336549048262639617,Replying to @Lermont and @BrianFrosh Maybe you should have used more exclamation points.  ,0.01524220545710747,0.26862777079803896,0.047813967
ChurchLady,@baltmom,1607529018,1336549048262639617,"Replying to @Lermont and @BrianFrosh Marylander here.
Nah, we're good.  ",0.04760257733231038,0.16138563412346912,0.04595274
Kevin Davis,@nofatnoflavor,1607529057,1336549048262639617,Replying to @Lermont and @BrianFrosh Batshittery.  ,0.06382174562933356,0.12329910129506343,0.060541824
Ben LaMothe,@BenLaMothe,1607529111,1336549048262639617,Replying to @Lermont and @BrianFrosh   ,0.09188234366026025,0.09528882623420096,0.030505672
jana pinson,@janapinson2,1607529112,1336549048262639617,Replying to @Lermont and @BrianFrosh This is so ridiculous. JFC  ,0.09954628054595914,0.1139453361710183,0.3751716
2021 begins at noon on January 20,@pacrozier,1607529122,1336549048262639617,Replying to @Lermont and @BrianFrosh What evidence has been presented by the Trump campaign in the 50+ law suits they have filed that proves there has been any fraud or voter irregularities large enough to change the outcome of the election?  ,0.029188286198271324,0.593352076955774,0.013654355
Basqueing in Gratitude,@Basquerading,1607529136,1336549048262639617,Replying to @Lermont and @BrianFrosh  GIF ,0.08447451735184185,0.20192176198219736,0.028934263
Jacob Redman,@CBJacob1,1607529196,1336549048262639617,Replying to @Lermont and @BrianFrosh Whatever happened to states rights?  ,0.07668611117448715,0.22959399349421683,0.1596221
Jason,@jasonojother,1607529278,1336549048262639617,Replying to @Lermont and @BrianFrosh Yeah so fight to disenfranchise those that don’t agree with you.   ,0.16817251490893545,0.1415585237811145,0.10309228
Rob,@puns_n_roses,1607529287,1336549048262639617,Replying to @Lermont and @BrianFrosh Cc @CopingMAGA  ,0.07326245626648864,0.15975975243968205,0.020716432
Darnelle,@Darnish,1607529292,1336549048262639617,"Replying to @Lermont and @BrianFrosh Joe Biden won the election and will be sworn in Jan. 20,2021  ",0.015308018694667386,0.47176436588446535,0.016379824
Simone’s Candy Bowl,@gbacolor1981,1607529402,1336549048262639617,Replying to @Lermont and @BrianFrosh Lol bro  ,0.25006368546321384,0.17996868027667987,0.45689088
Maree Hooper,@maree_kedzlie,1607529427,1336549048262639617,Replying to @Lermont and @BrianFrosh #GOPComplicitTraitors #TraitorsSupportTraitorTrump  ,0.06866383616408829,0.2854281059591345,0.038702704
Just Jared,@ItchimusMaximus,1607529485,1336549048262639617,Replying to @Lermont and @BrianFrosh Word salad.  ,0.03301951977117202,0.23145289702143468,0.025222568
Brothers n Sisters It is Time,@runPattirun,1607529525,1336549048262639617,fuckwittery as well  ,0.272920303079232,0.025973431063093563,0.9544221
No dilbit,@Nodilbit,1607529548,1336549048262639617,Replying to @Lermont and @BrianFrosh   ,0.09188234366026025,0.09528882623420096,0.030505672
Just Jerry,@Jerryco41665252,1607529787,1336549048262639617,Replying to @Lermont and @BrianFrosh Jesus voted for Biden!  ,0.07565858011662716,0.2296666255303914,0.08058734
|DMDrae|,@DMDrae,1607530144,1336549048262639617,"Replying to @Lermont and @BrianFrosh I live in Georgia. Nothing was stolen. It was a close race, & Trump has pissed a LOT of people off. When the Clan starts showing up again, you know someone fucked up. We don’t do that shit down here. Whatever makes those boys show their heads, we put back in the ground. Full stop  ",0.9936916092111969,0.537558343706565,0.070749536
Leigh Anne Jasheway,@lajfun,1607530451,1336549048262639617,Replying to @Lermont and @BrianFrosh If only you understood the Constitution or the law or math.  ,0.0034747730034771925,0.29841482409927395,0.01303904
