username,userid,time,id,text,davidson,waseem,fountana
Diane Abbott MP,@HackneyAbbott,31516201,1169567732859396096,"If his own brother has no confidence in Boris Johnson, why should anybody else? ⁦@BorisJohnson⁩ #BrexitShambles #StopTheCoup PM's brother quits as Tory MP and ministerJo Johnson, younger brother of Boris Johnson, says he's ""torn between family and national interest"".bbc.co.uk ",0.07381611382946504,0.5653722674320363,0.053049557
Sammi,@holytweetofme,1567661912,1169567732859396096,Replying to @HackneyAbbott and @BorisJohnson I would imagine the more distant you are to him the easier it is to maintain confidence in him to be fair.  ,0.03904986156736718,0.30117856301145196,0.035460882
LynnC ,@CoucouChaudchou,1567662043,1169567732859396096,Replying to @HackneyAbbott and @BorisJohnson His sister never looks to keen on him either?   ,0.38852209249163333,0.24839805329024667,0.31101665
WhistleBlower#BewareOfPoliticalSerialLiars,@lulinspector,1567662316,1169567732859396096,Sorry what... GIF ,0.22028842570851637,0.20987914016116796,0.7846394
Compton Chamberlayne,@FMcgak,1567662368,1169567732859396096,Replying to @HackneyAbbott and @BorisJohnson Who could vote for a leader who hasn't got the full agreement of his brother?  ,0.3081964216520427,0.35178418298199066,0.029730657
Charles Sturge,@CharlesJSturge,1567662578,1169567732859396096,because stopping no deal is the main act in the national interest.  ,0.7697986029242643,0.21850830565004234,0.03516864
Marty Hogg BSc,@marty_hogg,1567662591,1169567732859396096,Replying to @HackneyAbbott and @BorisJohnson Message is clear. He can’t stand by his brother’s actions  as PM. Damning  ,0.12002395715541245,0.38907281295992074,0.8034265
James Eccles,@Eccl3s,1567663042,1169567732859396096,Replying to @HackneyAbbott and @BorisJohnson Because he’s still 50% better than your option!  ,0.22286672518457315,0.25795882246086727,0.019397391
autumndays,@AutumndaysLady,1567663046,1169567732859396096,Replying to @HackneyAbbott and @BorisJohnson General election then?  ,0.04926047841481844,0.29756482590500094,0.017267292
Val,@valcolvin802,1567663066,1169567732859396096,Replying to @HackneyAbbott and @BorisJohnson Even the Beeb can’t spin this   ,0.12946237447684633,0.1899957663600541,0.031486306
Toptipper,@garyp1958,1567663212,1169567732859396096,Replying to @HackneyAbbott and @BorisJohnson Lets have a General Election then.  ,0.04642708503550541,0.3374827270980219,0.025415298
Callie Walnuts,@CallieWalnuts,1567663263,1169567732859396096,Replying to @HackneyAbbott and @BorisJohnson General election. Then we will see who has confidence in Boris.  ,0.04276690283057349,0.380298931387403,0.01444217
Stuart,@stuBristol,1567663276,1169567732859396096,"Replying to @HackneyAbbott and @BorisJohnson ""stopthecoup""

Yet you don't want an election   ",0.22924462716345903,0.2607258912052691,0.059602585
John Bull QC #KBF,@AndyRoo79,1567663403,1169567732859396096,"Replying to @HackneyAbbott and @BorisJohnson Well agree to an election and put it to the test.

If he's so awful, you'll easily defeat him and sweep to power...  ",0.01227152531226323,0.40843014957116364,0.038507417
Annie C,@gingerannie34,1567663429,1169567732859396096,"Replying to @HackneyAbbott and @BorisJohnson I just looked at this quickly and thought it said, Boris Johnson quit  ",0.146809836302879,0.16441035374546503,0.5154416
Deb,@debmobile,1567663582,1169567732859396096,Replying to @HackneyAbbott and @BorisJohnson He surely knows him better than any one so Informed choice I’d say  ,0.21355464511527866,0.3196397349692449,0.15463704
Graham Allan,@graham_allan,1567663628,1169567732859396096,"Replying to @HackneyAbbott and @BorisJohnson It's easy to prove your point—let's have a general election!

#PutUpOrShutUp  ",0.014754523640186343,0.24715338825239605,0.02248482
